"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"1","T38","T38_391",72.16909,"0918S_1955.7","0918S","1955.7",-4.26,58.64,0,1,33811.4018429692,0,2.44013810263141
"1","T38","T38_392",0,"0918S_1960.7","0918S","1960.7",-4.42,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_393",80.6951,"0918S_1965.7","0918S","1965.7",-4.58,58.64,0,1,33811.4018429692,0,2.72841445285859
"1","T38","T38_394",0,"0918S_1970.7","0918S","1970.7",-4.74,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_395",0,"0918S_1975.7","0918S","1975.7",-4.89,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_396",0,"0918S_1980.7","0918S","1980.7",-5.05,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_397",0,"0918S_1985.7","0918S","1985.7",-5.21,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_398",0,"0918S_1990.7","0918S","1990.7",-5.37,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_399",154.8873,"0918S_1995.7","0918S","1995.7",-5.53,58.64,0,1,33811.4018429692,0,5.23695674067253
"1","T38","T38_400",21029.9069,"0918S_2000.7","0918S","2000.7",-5.69,58.64,0,1,33811.4018429692,0,711.050632916131
"1","T38","T38_401",1458.944,"0918S_2005.6","0918S","2005.6",-5.85,58.64,0,1,33811.4018429692,0,49.3289418503889
"1","T38","T38_402",0,"0918S_2010.0","0918S","2010.0",-5.99,58.64,0,1,33811.4018429692,0,0
"1","T38","T38_403",0,"0918S_2015.0","0918S","2015.0",-6.15,58.64,0,1,33811.4018429692,0,0
"1","T39","T39_575",0,"45CE2018WESPAS_2_2875.7","45CE2018WESPAS_2","2875.7",-6.248698,58.53793,0,1,33811.4018429692,0,0
"1","T5","T5_388",29.35711,"0918S_1940.9","0918S","1940.9",-4.21,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0.746659044409149,0.245945998749101
"1","T5","T5_389",0,"0918S_1945.9","0918S","1945.9",-4.05,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T6","T6_413",0,"0918S_2067.7","0918S","2067.7",-7.44,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_414",255.1544,"0918S_2070.7","0918S","2070.7",-7.34,58.89,0.616682071667006,0.383317928332994,33811.4018429692,5.32019513699005,3.30693281341165
"1","T6","T6_415",159.88428,"0918S_2075.7","0918S","2075.7",-7.18,58.89,0.616682071667006,0.383317928332994,33811.4018429692,3.33372878906715,2.07218285038665
"1","T6","T6_416",23.663418,"0918S_2080.3","0918S","2080.3",-7.02,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0.493403215340057,0.306690119636095
"1","T6","T6_417",76.53251,"0918S_2085.1","0918S","2085.1",-6.87,58.89,0.616682071667006,0.383317928332994,33811.4018429692,1.59577059037055,0.991900859290514
"1","T6","T6_431",363.612865,"0918S_2155.1","0918S","2155.1",-4.6,58.89,0.616682071667006,0.383317928332994,33811.4018429692,7.58165015425962,4.7126105395287
"1","T6","T6_432",32.364686,"0918S_2160.0","0918S","2160.0",-4.45,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0.674832356672705,0.419463047194815
"1","T6","T6_433",4.50187,"0918S_2165.8","0918S","2165.8",-4.43,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0.0938679751607709,0.0583465604540369
"1","T6","T6_434",0,"0918S_2170.8","0918S","2170.8",-4.28,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_422",230.36179,"0918S_2110.1","0918S","2110.1",-6.07,58.89,0.616682071667006,0.383317928332994,33811.4018429692,4.80324726873738,2.98560778221831
"1","T6","T6_423",0,"0918S_2115.1","0918S","2115.1",-5.91,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_424",48.27703,"0918S_2120.1","0918S","2120.1",-5.75,58.89,0.616682071667006,0.383317928332994,33811.4018429692,1.00661881681963,0.625695244295449
"1","T6","T6_425",79.05779,"0918S_2125.1","0918S","2125.1",-5.59,58.89,0.616682071667006,0.383317928332994,33811.4018429692,1.64842491408802,1.02462979241905
"1","T6","T6_426",0,"0918S_2130.1","0918S","2130.1",-5.43,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_427",410.2312,"0918S_2135.2","0918S","2135.2",-5.24,58.89,0.616682071667006,0.383317928332994,33811.4018429692,8.55368371182936,5.31680823989411
"1","T6","T6_428",0,"0918S_2140.2","0918S","2140.2",-5.08,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_429",0,"0918S_2145.2","0918S","2145.2",-4.92,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_430",0,"0918S_2150.2","0918S","2150.2",-4.76,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T5","T5_381",0,"0918S_1905.2","0918S","1905.2",-5.36,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_382",0,"0918S_1910.2","0918S","1910.2",-5.2,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_383",0,"0918S_1915.9","0918S","1915.9",-5.02,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_384",0,"0918S_1920.9","0918S","1920.9",-4.85,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T6","T6_435",0,"0918S_2175.4","0918S","2175.4",-4.12,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T7","T7_403",0,"0918S_2016.0","0918S","2016.0",-6.18,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T5","T5_374",0,"0918S_1870.6","0918S","1870.6",-6.62,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_375",0,"0918S_1875.6","0918S","1875.6",-6.46,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_376",0,"0918S_1880.2","0918S","1880.2",-6.31,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_377",0,"0918S_1885.2","0918S","1885.2",-6.15,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_378",0,"0918S_1890.2","0918S","1890.2",-5.99,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_379",0,"0918S_1895.2","0918S","1895.2",-5.69,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
