"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"11b","T15","T15_470",38.753869,"2018207_2350.0",2018207,"2350.0",2.25962,60.616577,0.978458283548276,0.0215417164517244,27873.6348049044,1.05694158858174,0.0232696032013709
"11b","T15","T15_471",43.442513,"2018207_2355.0",2018207,"2355.0",2.402882,60.617443,0.978458283548276,0.0215417164517244,27873.6348049044,1.18481586192601,0.0260848804433023
"11b","T15","T15_472",1.47027,"2018207_2360.0",2018207,"2360.0",2.57194,60.617794,0.978458283548276,0.0215417164517244,27873.6348049044,0.0400989513961578,0.000882817648448976
"11b","T15","T15_473",31.077197,"2018207_2365.4",2018207,"2365.4",2.5911982,60.620483,0.978458283548276,0.0215417164517244,27873.6348049044,0.847574263252207,0.0186601766858642
"11b","T15","T15_474",85.383829,"2018207_2370.0",2018207,"2370.0",2.74223,60.617645,0.978458283548276,0.0215417164517244,27873.6348049044,2.32868929454376,0.0512683732466482
"11b","T15","T15_475",1545.0257,"2018207_2375.0",2018207,"2375.0",2.9113116,60.618805,0.978458283548276,0.0215417164517244,27873.6348049044,42.1377777211769,0.92770440481492
"11b","T15","T15_476",46.859657,"2018207_2380.0",2018207,"2380.0",3.0805647,60.61882,0.978458283548276,0.0215417164517244,27873.6348049044,1.27801227562531,0.0281366906757708
"11b","T15","T15_477",140.989015,"2018207_2385.6",2018207,"2385.6",3.0994866,60.623444,0.978458283548276,0.0215417164517244,27873.6348049044,3.8452200343319,0.0846562812812867
"11b","T15","T15_478",3977.884455,"2018207_2390.0",2018207,"2390.0",3.2440016,60.618626,0.978458283548276,0.0215417164517244,27873.6348049044,108.489594034141,2.38850456063501
"11b","T15","T15_480",43.116436,"2018207_2403.6",2018207,"2403.6",3.401356,60.61878,0.978458283548276,0.0215417164517244,27873.6348049044,1.17592270231968,0.0258890888333577
"11b","T15","T15_481",0,"2018207_2405.0",2018207,"2405.0",3.4487505,60.61919,0.978458283548276,0.0215417164517244,27873.6348049044,0,0
"11b","T15","T15_482",9.009968,"2018207_2410.0",2018207,"2410.0",3.6177683,60.62077,0.978458283548276,0.0215417164517244,27873.6348049044,0.245730558953755,0.00540999868211997
"11b","T15","T15_483",0,"2018207_2415.0",2018207,"2415.0",3.786875,60.61816,0.978458283548276,0.0215417164517244,27873.6348049044,0,0
"11b","T15","T15_484",0,"2018207_2420.0",2018207,"2420.0",3.955989,60.618645,0.978458283548276,0.0215417164517244,27873.6348049044,0,0
"11b","T15","T15_485",0,"2018207_2425.0",2018207,"2425.0",4.1251783,60.619637,0.978458283548276,0.0215417164517244,27873.6348049044,0,0
"11b","T15","T15_486",0,"2018207_2430.0",2018207,"2430.0",4.294355,60.617825,0.978458283548276,0.0215417164517244,27873.6348049044,0,0
"11b","T15","T15_487",2.242326,"2018207_2435.0",2018207,"2435.0",4.4632435,60.614067,0.978458283548276,0.0215417164517244,27873.6348049044,0.0611553805004122,0.00134639553712991
"11b","T16","T16_491",0,"2018207_2457.7",2018207,"2457.7",4.4173183,60.92675,0.986975531354729,0.013024468645271,27873.6348049044,0,0
"11b","T16","T16_492",0,"2018207_2460.0",2018207,"2460.0",4.3386536,60.926353,0.986975531354729,0.013024468645271,27873.6348049044,0,0
"11b","T16","T16_493",63.137448,"2018207_2465.0",2018207,"2465.0",4.167975,60.92864,0.986975531354729,0.013024468645271,27873.6348049044,1.73694879424192,0.0229213738237187
"11b","T16","T16_494",14.900249,"2018207_2470.0",2018207,"2470.0",3.9972785,60.931095,0.986975531354729,0.013024468645271,27873.6348049044,0.409914723421422,0.0054093757067199
"11b","T16","T16_495",8.165868,"2018207_2475.0",2018207,"2475.0",3.8264804,60.930798,0.986975531354729,0.013024468645271,27873.6348049044,0.224647891636968,0.00296453086008706
"11b","T16","T16_496",0,"2018207_2480.0",2018207,"2480.0",3.6557705,60.93038,0.986975531354729,0.013024468645271,27873.6348049044,0,0
"11b","T16","T16_497",4.200396,"2018207_2485.0",2018207,"2485.0",3.48605,60.932274,0.986975531354729,0.013024468645271,27873.6348049044,0.115555395389731,0.00152490875024997
"11b","T16","T16_498",870.44824,"2018207_2490.0",2018207,"2490.0",3.3153317,60.930286,0.986975531354729,0.013024468645271,27873.6348049044,23.9465494537886,0.316006904543212
"11b","T16","T16_499",225.481345,"2018207_2495.0",2018207,"2495.0",3.144675,60.931107,0.986975531354729,0.013024468645271,27873.6348049044,6.2031260801323,0.0818585857163547
"11b","T16","T16_500",28.949395,"2018207_2500.0",2018207,"2500.0",2.9864967,60.931347,0.986975531354729,0.013024468645271,27873.6348049044,0.796415096461979,0.0105097675909469
"11b","T16","T16_502",0,"2018207_2514.3",2018207,"2514.3",2.83946,60.933983,0.986975531354729,0.013024468645271,27873.6348049044,0,0
"11b","T16","T16_503",12.983488,"2018207_2515.0",2018207,"2515.0",2.817985,60.93119,0.986975531354729,0.013024468645271,27873.6348049044,0.357183486837391,0.00471351616846734
"11b","T16","T16_504",1225.471595,"2018207_2520.0",2018207,"2520.0",2.6472616,60.932972,0.986975531354729,0.013024468645271,27873.6348049044,33.7134533741842,0.444894328629561
"11b","T16","T16_505",7.989558,"2018207_2525.0",2018207,"2525.0",2.4763,60.932625,0.986975531354729,0.013024468645271,27873.6348049044,0.219797498540421,0.00290052340418134
"11b","T16","T16_506",0,"2018207_2530.0",2018207,"2530.0",2.305607,60.929493,0.986975531354729,0.013024468645271,27873.6348049044,0,0
"11b","T16","T16_507",2.722408,"2018207_2535.0",2018207,"2535.0",2.1350605,60.927246,0.986975531354729,0.013024468645271,27873.6348049044,0.0748950653348321,0.000988341047118065
"11b","T16","T16_508",0,"2018207_2540.1",2018207,"2540.1",2.082469,60.925568,0.986975531354729,0.013024468645271,27873.6348049044,0,0
