Stratum,Transect,FID,SA,ID,Cruise,LOG,longitude,latitude,Mat_Perc,Imm_Perc,multiplier,MAT,IMM
111,T82,T82_184,11997.696,0918S_920.0,0918S,920,-0.03,60.46,0.996205618,0.003794382,21392.02904,255.6812139,0.973847241
111,T82,T82_185,5135.842,0918S_925.0,0918S,925,-0.19,60.46,0.996205618,0.003794382,21392.02904,109.4492073,0.416873837
111,T82,T82_186,0,0918S_930.0,0918S,930,-0.36,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_187,3707.70853,0918S_935.0,0918S,935,-0.53,60.47,0.996205618,0.003794382,21392.02904,79.0144556,0.300952927
111,T82,T82_188,395.1834,0918S_940.0,0918S,940,-0.7,60.46,0.996205618,0.003794382,21392.02904,8.42169792,0.032076847
111,T83,T83_188,0,0918S_943.8,0918S,943.8,-0.74,60.71,1,0,21392.02904,0,0
111,T83,T83_189,149.57395,0918S_945.8,0918S,945.8,-0.67,60.71,1,0,21392.02904,3.199690281,0
111,T83,T83_190,749.06637,0918S_950.8,0918S,950.8,-0.51,60.71,1,0,21392.02904,16.02404954,0
111,T83,T83_191,2159.35312,0918S_955.8,0918S,955.8,-0.34,60.71,1,0,21392.02904,46.19294464,0
111,T83,T83_192,1915.17212,0918S_960.8,0918S,960.8,-0.17,60.71,1,0,21392.02904,40.9694176,0
111,T83,T83_193,1815.70852,0918S_969.8,0918S,969.8,0.14,60.71,1,0,21392.02904,38.84168938,0
111,T83,T83_194,1039.51804,0918S_971.8,0918S,971.8,0.2,60.71,1,0,21392.02904,22.23740009,0
111,T83,T83_195,207.11079,0918S_975.8,0918S,975.8,0.34,60.71,1,0,21392.02904,4.430520033,0
111,T83,T83_196,0,0918S_980.8,0918S,980.8,0.51,60.71,1,0,21392.02904,0,0
111,T83,T83_197,212.5124,0918S_985.8,0918S,985.8,0.68,60.71,1,0,21392.02904,4.546071431,0
111,T83,T83_198,0,0918S_990.8,0918S,990.8,0.85,60.71,1,0,21392.02904,0,0
111,T83,T83_199,0,0918S_995.8,0918S,995.8,1.02,60.71,1,0,21392.02904,0,0
111,T83,T83_200,0,0918S_1000.8,0918S,1000.8,1.19,60.71,1,0,21392.02904,0,0
111,T83,T83_201,0,0918S_1005.8,0918S,1005.8,1.35,60.71,1,0,21392.02904,0,0
111,T83,T83_202,0,0918S_1010.8,0918S,1010.8,1.52,60.71,1,0,21392.02904,0,0
111,T83,T83_203,0,0918S_1015.8,0918S,1015.8,1.69,60.71,1,0,21392.02904,0,0
111,T83,T83_204,0,0918S_1020.8,0918S,1020.8,1.86,60.71,1,0,21392.02904,0,0
111,T84,T84_205,0,0918S_1025.7,0918S,1025.7,1.97,60.96,1,0,21392.02904,0,0
111,T84,T84_206,0,0918S_1030.7,0918S,1030.7,1.8,60.96,1,0,21392.02904,0,0
111,T84,T84_207,256.442,0918S_1035.7,0918S,1035.7,1.63,60.96,1,0,21392.02904,5.48581471,0
111,T84,T84_208,0,0918S_1040.7,0918S,1040.7,1.46,60.96,1,0,21392.02904,0,0
111,T84,T84_209,183.1268,0918S_1045.7,0918S,1045.7,1.29,60.96,1,0,21392.02904,3.917453823,0
111,T81,T81_171,0,0918S_855.8,0918S,855.8,1.87,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T82,T82_172,0,0918S_863.6,0918S,863.6,1.87,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_173,0,0918S_865.6,0918S,865.6,1.8,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_174,0,0918S_870.6,0918S,870.6,1.63,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T84,T84_214,1339.00919,0918S_1070.9,0918S,1070.9,0.43,60.96,1,0,21392.02904,28.64412347,0
111,T84,T84_215,638.071976,0918S_1075.9,0918S,1075.9,0.26,60.96,1,0,21392.02904,13.64965424,0
111,T84,T84_216,1044.5899,0918S_1080.2,0918S,1080.2,0.11,60.96,1,0,21392.02904,22.34589747,0
111,T84,T84_217,5947.04771,0918S_1088.2,0918S,1088.2,-0.16,60.96,1,0,21392.02904,127.2194173,0
111,T84,T84_218,3241.839,0918S_1091.2,0918S,1091.2,-0.27,60.96,1,0,21392.02904,69.34951402,0
111,T84,T84_219,4707.7921,0918S_1095.2,0918S,1095.2,-0.4,60.96,1,0,21392.02904,100.7092253,0
111,T84,T84_220,3786.4018,0918S_1104.2,0918S,1104.2,-0.71,60.96,1,0,21392.02904,80.99881725,0
111,T84,T84_221,3808.7702,0918S_1105.2,0918S,1105.2,-0.74,60.96,1,0,21392.02904,81.47732271,0
111,T85,T85_221,0,0918S_1109.5,0918S,1109.5,-0.87,61.21,1,0,21392.02904,0,0
111,T85,T85_222,0,0918S_1110.5,0918S,1110.5,-0.83,61.21,1,0,21392.02904,0,0
111,T85,T85_223,902.04815,0918S_1115.5,0918S,1115.5,-0.66,61.21,1,0,21392.02904,19.29664022,0
111,T85,T85_224,1278.77166,0918S_1120.5,0918S,1120.5,-0.49,61.21,1,0,21392.02904,27.35552048,0
111,T85,T85_225,707.2864,0918S_1128.5,0918S,1128.5,-0.21,61.21,1,0,21392.02904,15.13029121,0
111,T85,T85_226,3505.6019,0918S_1130.5,0918S,1130.5,-0.14,61.21,1,0,21392.02904,74.99193763,0
111,T85,T85_227,615.93909,0918S_1138.5,0918S,1138.5,0.13,61.21,1,0,21392.02904,13.1761869,0
111,T85,T85_228,51.7186,0918S_1140.5,0918S,1140.5,0.2,61.21,1,0,21392.02904,1.106365793,0
111,T85,T85_229,132.53684,0918S_1145.5,0918S,1145.5,0.37,61.21,1,0,21392.02904,2.83523193,0
111,T85,T85_230,515.8127,0918S_1150.5,0918S,1150.5,0.54,61.21,1,0,21392.02904,11.03428026,0
111,T85,T85_231,578.3191,0918S_1155.5,0918S,1155.5,0.72,61.21,1,0,21392.02904,12.37141898,0
111,T85,T85_232,106.98604,0918S_1160.5,0918S,1160.5,0.88,61.21,1,0,21392.02904,2.288648474,0
111,T85,T85_233,0,0918S_1168.5,0918S,1168.5,1.15,61.21,1,0,21392.02904,0,0
111,T85,T85_234,12.5759,0918S_1170.5,0918S,1170.5,1.22,61.21,1,0,21392.02904,0.269024018,0
111,T85,T85_235,0,0918S_1175.5,0918S,1175.5,1.39,61.21,1,0,21392.02904,0,0
111,T85,T85_236,0,0918S_1182.5,0918S,1182.5,1.63,61.21,1,0,21392.02904,0,0
111,T85,T85_237,0,0918S_1185.5,0918S,1185.5,1.74,61.21,1,0,21392.02904,0,0
111,T79,T79_125,26634.85496,0918S_625.6,0918S,625.6,0.29,59.71,0.909217362,0.090782638,21392.02904,518.0480412,51.7255495
111,T79,T79_126,0,0918S_630.9,0918S,630.9,0.46,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_127,0,0918S_635.9,0918S,635.9,0.62,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_128,23.61526,0918S_641.9,0918S,641.9,0.82,59.71,0.909217362,0.090782638,21392.02904,0.459316906,0.045861421
111,T79,T79_129,0,0918S_645.9,0918S,645.9,0.95,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_130,45.69753,0918S_650.9,0918S,650.9,1.11,59.71,0.909217362,0.090782638,21392.02904,0.888817151,0.088745738
111,T79,T79_131,0,0918S_655.9,0918S,655.9,1.28,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_132,0,0918S_660.9,0918S,660.9,1.44,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_133,0,0918S_666.9,0918S,666.9,1.64,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_134,0,0918S_670.9,0918S,670.9,1.77,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_135,0,0918S_675.9,0918S,675.9,1.93,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T84,T84_210,0,0918S_1050.9,0918S,1050.9,1.11,60.96,1,0,21392.02904,0,0
111,T84,T84_211,0,0918S_1055.9,0918S,1055.9,0.94,60.96,1,0,21392.02904,0,0
111,T84,T84_212,1193.727,0918S_1061.9,0918S,1061.9,0.73,60.96,1,0,21392.02904,25.53624264,0
111,T84,T84_213,449.2491,0918S_1068.9,0918S,1068.9,0.5,60.96,1,0,21392.02904,9.610349791,0
111,T80,T80_135,0,0918S_678.3,0918S,678.3,1.99,59.96,0.984395977,0.015604023,21392.02904,0,0
111,T80,T80_136,0,0918S_680.3,0918S,680.3,1.92,59.96,0.984395977,0.015604023,21392.02904,0,0
111,T80,T80_137,0,0918S_685.3,0918S,685.3,1.76,59.96,0.984395977,0.015604023,21392.02904,0,0
111,T80,T80_138,79.69657,0918S_694.3,0918S,694.3,1.46,59.96,0.984395977,0.015604023,21392.02904,1.678268488,0.026602852
111,T86,T86_241,0,0918S_1207.7,0918S,1207.7,1.19,61.46,1,0,21392.02904,0,0
111,T86,T86_242,1059.7477,0918S_1211.3,0918S,1211.3,1.06,61.46,1,0,21392.02904,22.67015357,0
111,T86,T86_243,0,0918S_1215.3,0918S,1215.3,0.92,61.46,1,0,21392.02904,0,0
111,T86,T86_244,3329.6789,0918S_1220.3,0918S,1220.3,0.75,61.46,1,0,21392.02904,71.22858771,0
111,T81,T81_155,901.4582,0918S_775.2,0918S,775.2,-0.82,60.21,0.995366446,0.004633554,21392.02904,19.19466644,0.089353544
111,T81,T81_156,9522.4453,0918S_782.2,0918S,782.2,-0.59,60.21,0.995366446,0.004633554,21392.02904,202.7605509,0.943875422
111,T81,T81_157,42398.84188,0918S_785.2,0918S,785.2,-0.49,60.21,0.995366446,0.004633554,21392.02904,902.794636,4.202620598
111,T81,T81_158,39286.44017,0918S_790.0,0918S,790,-0.33,60.21,0.995366446,0.004633554,21392.02904,836.522553,3.894115862
111,T81,T81_159,14032.65912,0918S_795.0,0918S,795,-0.17,60.21,0.995366446,0.004633554,21392.02904,298.7961185,1.390932857
111,T81,T81_160,1599.179105,0918S_800.0,0918S,800,0,60.21,0.995366446,0.004633554,21392.02904,34.05117343,0.15851242
111,T86,T86_238,18.45195,0918S_1190.7,0918S,1190.7,1.78,61.46,1,0,21392.02904,0.39472465,0
111,T86,T86_239,717.5971,0918S_1195.7,0918S,1195.7,1.61,61.46,1,0,21392.02904,15.350858,0
111,T86,T86_240,1437.9113,0918S_1200.7,0918S,1200.7,1.43,61.46,1,0,21392.02904,30.75984028,0
111,T86,T86_245,2599.7089,0918S_1225.3,0918S,1225.3,0.58,61.46,1,0,21392.02904,55.61304827,0
111,T86,T86_246,319.62781,0918S_1231.3,0918S,1231.3,0.37,61.46,1,0,21392.02904,6.837487392,0
111,T86,T86_247,1822.93249,0918S_1235.3,0918S,1235.3,0.23,61.46,1,0,21392.02904,38.99622476,0
111,T86,T86_248,54.70986,0918S_1240.4,0918S,1240.4,0.04,61.46,1,0,21392.02904,1.170354914,0
111,T86,T86_249,230.5858,0918S_1249.4,0918S,1249.4,-0.27,61.46,1,0,21392.02904,4.932698129,0
111,T86,T86_250,316.4289,0918S_1250.4,0918S,1250.4,-0.31,61.46,1,0,21392.02904,6.769056216,0
111,T86,T86_251,166.51336,0918S_1257.4,0918S,1257.4,-0.55,61.46,1,0,21392.02904,3.562058632,0
111,T86,T86_252,733.1483,0918S_1261.4,0918S,1261.4,-0.69,61.46,1,0,21392.02904,15.68352972,0
111,T86,T86_253,0,0918S_1265.4,0918S,1265.4,-0.83,61.46,1,0,21392.02904,0,0
111,T86,T86_237,0,0918S_1189.7,0918S,1189.7,1.82,61.46,1,0,21392.02904,0,0
121,T87,T87_255,0,0918S_1275.7,0918S,1275.7,-1.14,61.13,0.995355918,0.004644082,20733.56923,0,0
121,T87,T87_256,1098.124,0918S_1280.7,0918S,1280.7,-1.03,61.06,0.995355918,0.004644082,20733.56923,22.66229338,0.105736589
121,T87,T87_254,64.75088,0918S_1274.7,0918S,1274.7,-1.17,61.14,0.995355918,0.004644082,20733.56923,1.336282095,0.006234758
121,T89,T89_265,1759.9567,0918S_1329.9,0918S,1329.9,-1.79,60.74,1,0,20733.56923,36.49018408,0
121,T89,T89_266,1704.34264,0918S_1331.0,0918S,1331,-1.74,60.7,1,0,20733.56923,35.33710611,0
121,T87,T87_257,1150.0804,0918S_1286.7,0918S,1286.7,-0.91,60.98,0.995355918,0.004644082,20733.56923,23.7345322,0.110739387
121,T89,T89_268,0,0918S_1340.0,0918S,1340,-1.54,60.59,1,0,20733.56923,0,0
121,T88,T88_257,913.6987,0918S_1289.0,0918S,1289,-1.17,60.76,0.995355918,0.004644082,20733.56923,18.85625667,0.087978574
121,T88,T88_258,3106.801302,0918S_1290.0,0918S,1290,-1.2,60.77,0.995355918,0.004644082,20733.56923,64.11593098,0.299148887
121,T89,T89_267,1421.21853,0918S_1335.0,0918S,1335,-1.65,60.65,1,0,20733.56923,29.46693278,0
121,T88,T88_260,2950.3391,0918S_1300.3,0918S,1300.3,-1.42,60.9,0.995355918,0.004644082,20733.56923,60.88697658,0.284083394
121,T88,T88_261,977.45509,0918S_1305.3,0918S,1305.3,-1.53,60.97,0.995355918,0.004644082,20733.56923,20.1720152,0.094117574
121,T88,T88_262,16.80495,0918S_1310.3,0918S,1310.3,-1.64,61.03,0.995355918,0.004644082,20733.56923,0.346808473,0.001618122
121,T88,T88_259,1112.43494,0918S_1296.3,0918S,1296.3,-1.34,60.85,0.995355918,0.004644082,20733.56923,22.95763227,0.107114566
121,T89,T89_263,618.9049,0918S_1315.9,0918S,1315.9,-2.1,60.92,1,0,20733.56923,12.83210759,0
121,T89,T89_264,332.58667,0918S_1320.9,0918S,1320.9,-1.99,60.85,1,0,20733.56923,6.895708746,0
121,T91,T91_283,0,0918S_1415.4,0918S,1415.4,-1.84,59.99,1,0,20733.56923,0,0
121,T91,T91_284,13.17264,0918S_1420.4,0918S,1420.4,-1.73,59.92,1,0,20733.56923,0.273115843,0
121,T91,T91_285,104.7029,0918S_1425.4,0918S,1425.4,-1.64,59.86,1,0,20733.56923,2.170864825,0
121,T92,T92_285,0,0918S_1429.1,0918S,1429.1,-1.9,59.64,1,0,20733.56923,0,0
121,T92,T92_286,253.711552,0918S_1430.1,0918S,1430.1,-1.92,59.65,1,0,20733.56923,5.260346027,0
121,T92,T92_287,810.55785,0918S_1435.1,0918S,1435.1,-2.03,59.71,1,0,20733.56923,16.8057573,0
121,T92,T92_288,10452.38427,0918S_1443.1,0918S,1443.1,-2.2,59.82,1,0,20733.56923,216.7152328,0
121,T92,T92_289,6786.5514,0918S_1446.1,0918S,1446.1,-2.26,59.85,1,0,20733.56923,140.7094333,0
121,T92,T92_290,0,0918S_1450.1,0918S,1450.1,-2.35,59.91,1,0,20733.56923,0,0
121,T92,T92_291,0,0918S_1455.1,0918S,1455.1,-2.48,59.98,1,0,20733.56923,0,0
121,T89,T89_262,0,0918S_1314.9,0918S,1314.9,-2.12,60.93,1,0,20733.56923,0,0
121,T92,T92_293,0,0918S_1468.1,0918S,1468.1,-2.75,60.15,1,0,20733.56923,0,0
121,T92,T92_294,341.07765,0918S_1470.1,0918S,1470.1,-2.79,60.17,1,0,20733.56923,7.071757068,0
121,T92,T92_295,0,0918S_1475.1,0918S,1475.1,-2.9,60.23,1,0,20733.56923,0,0
121,T92,T92_296,0,0918S_1480.1,0918S,1480.1,-3.01,60.3,1,0,20733.56923,0,0
121,T92,T92_297,0,0918S_1485.1,0918S,1485.1,-3.12,60.36,1,0,20733.56923,0,0
121,T92,T92_298,0,0918S_1490.1,0918S,1490.1,-3.22,60.43,1,0,20733.56923,0,0
121,T93,T93_112,0,0918S_564.3,0918S,564.3,-2.24,59.45,1,0,20733.56923,0,0
121,T93,T93_298,0,0918S_1493.0,0918S,1493,-3.66,60.3,1,0,20733.56923,0,0
121,T93,T93_299,0,0918S_1495.0,0918S,1495,-3.62,60.27,1,0,20733.56923,0,0
121,T93,T93_300,0,0918S_1500.0,0918S,1500,-3.51,60.21,1,0,20733.56923,0,0
121,T93,T93_301,0,0918S_1508.0,0918S,1508,-3.34,60.11,1,0,20733.56923,0,0
121,T93,T93_302,0,0918S_1510.0,0918S,1510,-3.3,60.08,1,0,20733.56923,0,0
121,T92,T92_292,0,0918S_1460.1,0918S,1460.1,-2.58,60.04,1,0,20733.56923,0,0
121,T90,T90_268,167.6581,0918S_1340.7,0918S,1340.7,-1.85,60.38,1,0,20733.56923,3.476150823,0
121,T90,T90_269,531.16696,0918S_1348.0,0918S,1348,-2.01,60.48,1,0,20733.56923,11.01298694,0
121,T90,T90_270,1667.80546,0918S_1350.0,0918S,1350,-2.06,60.51,1,0,20733.56923,34.57955996,0
121,T90,T90_271,468.14868,0918S_1355.0,0918S,1355,-2.16,60.57,1,0,20733.56923,9.706393065,0
121,T90,T90_272,1752.75169,0918S_1361.0,0918S,1361,-2.29,60.65,1,0,20733.56923,36.3407985,0
121,T90,T90_273,13.43477,0918S_1367.0,0918S,1367,-2.42,60.72,1,0,20733.56923,0.278550734,0
121,T90,T90_274,30.32899,0918S_1370.0,0918S,1370,-2.48,60.76,1,0,20733.56923,0.628828214,0
121,T91,T91_274,0,0918S_1374.1,0918S,1374.1,-2.9,60.62,1,0,20733.56923,0,0
121,T91,T91_275,0,0918S_1375.1,0918S,1375.1,-2.88,60.61,1,0,20733.56923,0,0
121,T91,T91_276,0,0918S_1380.1,0918S,1380.1,-2.77,60.54,1,0,20733.56923,0,0
121,T91,T91_277,0,0918S_1385.1,0918S,1385.1,-2.66,60.48,1,0,20733.56923,0,0
121,T91,T91_278,0,0918S_1390.8,0918S,1390.8,-2.53,60.4,1,0,20733.56923,0,0
121,T91,T91_279,3444.947622,0918S_1395.8,0918S,1395.8,-2.42,60.34,1,0,20733.56923,71.42606,0
121,T91,T91_280,405.82702,0918S_1402.4,0918S,1402.4,-2.28,60.25,1,0,20733.56923,8.414242613,0
121,T91,T91_281,1762.82137,0918S_1405.4,0918S,1405.4,-2.22,60.22,1,0,20733.56923,36.54957891,0
121,T91,T91_282,126.18653,0918S_1410.4,0918S,1410.4,-1.94,60.05,1,0,20733.56923,2.616297155,0
121,T94,T94_320,0,0918S_1600.4,0918S,1600.4,-3.69,59.93,1,0,20733.56923,0,0
121,T94,T94_321,0,0918S_1605.4,0918S,1605.4,-3.79,59.99,1,0,20733.56923,0,0
