"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"91","T28","T28_213",0,"NLHERAS2019_1065.0","NLHERAS2019","1065.0",1.422,57.399,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_214",0,"NLHERAS2019_1074.0","NLHERAS2019","1074.0",1.693,57.399,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_215",0,"NLHERAS2019_1075.0","NLHERAS2019","1075.0",1.724,57.399,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_216",0,"NLHERAS2019_1080.0","NLHERAS2019","1080.0",1.878,57.4,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T29","T29_220",0,"NLHERAS2019_1101.6","NLHERAS2019","1101.6",1.92,57.148,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_221",45.51,"NLHERAS2019_1105.0","NLHERAS2019","1105.0",1.822,57.139,0.437438271686609,0.562561728313391,24313.3364547982,0.484025422275127,0.62247451978274
"91","T29","T29_222",103.57,"NLHERAS2019_1110.0","NLHERAS2019","1110.0",1.669,57.139,0.437438271686609,0.562561728313391,24313.3364547982,1.10152742221566,1.41660483440779
"91","T29","T29_223",119.28,"NLHERAS2019_1115.0","NLHERAS2019","1115.0",1.516,57.14,0.437438271686609,0.562561728313391,24313.3364547982,1.26861244493468,1.63148232739365
"91","T29","T29_224",3.45,"NLHERAS2019_1120.0","NLHERAS2019","1120.0",1.363,57.14,0.437438271686609,0.562561728313391,24313.3364547982,0.0366927643781408,0.047188246390913
"91","T29","T29_225",47.8,"NLHERAS2019_1125.0","NLHERAS2019","1125.0",1.21,57.139,0.437438271686609,0.562561728313391,24313.3364547982,0.50838090935511,0.653796573184244
"91","T29","T29_226",6.21,"NLHERAS2019_1130.0","NLHERAS2019","1130.0",1.057,57.141,0.437438271686609,0.562561728313391,24313.3364547982,0.0660469758806534,0.0849388435036435
"91","T24","T24_54",0,"NLHERAS2019_270.0","NLHERAS2019","270.0",1.806,58.42,0.98690548156511,0.0130945184348895,24313.3364547982,0,0
"91","T25","T25_59",0,"NLHERAS2019_295.2","NLHERAS2019","295.2",1.998,58.166,0.994862411563695,0.00513758843630537,24313.3364547982,0,0
"91","T29","T29_229",0,"NLHERAS2019_1145.0","NLHERAS2019","1145.0",0.598,57.142,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_230",0,"NLHERAS2019_1150.0","NLHERAS2019","1150.0",0.457,57.14,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_231",0,"NLHERAS2019_1155.0","NLHERAS2019","1155.0",0.304,57.142,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_232",0,"NLHERAS2019_1160.0","NLHERAS2019","1160.0",0.151,57.143,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_233",0,"NLHERAS2019_1165.0","NLHERAS2019","1165.0",-0.002,57.143,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_234",0,"NLHERAS2019_1170.0","NLHERAS2019","1170.0",-0.155,57.144,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_241",0,"NLHERAS2019_1209.1","NLHERAS2019","1209.1",-0.232,57.144,0.437438271686609,0.562561728313391,24313.3364547982,0,0
"91","T29","T29_242",0,"NLHERAS2019_1210.0","NLHERAS2019","1210.0",-0.259,57.144,0.437438271686609,0.562561728313391,24313.3364547982,0,0
