"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"131","T59","T59_512",0,"06SL764_2560.0","06SL764","2560.0",5.510601,54.73651,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T59","T59_513",120.74619,"06SL764_2565.0","06SL764","2565.0",5.654233,54.73639,0.9590739938621,0.0409260061378997,285528.945893824,33.0655455767687,1.41098677462671
"131","T59","T59_514",64.76884,"06SL764_2570.0","06SL764","2570.0",5.797992,54.73642,0.9590739938621,0.0409260061378997,285528.945893824,17.736518485382,0.756860126583813
"131","T59","T59_515",36.87721,"06SL764_2575.0","06SL764","2575.0",5.941736,54.73663,0.9590739938621,0.0409260061378997,285528.945893824,10.0985800711316,0.430930827673583
"131","T61","T61_757",0,"06SL764_3785.0","06SL764","3785.0",1.307428,55.88773,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T61","T61_758",0,"06SL764_3790.0","06SL764","3790.0",1.159719,55.89169,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T60","T60_778",0.53926,"06SL764_3893.0","06SL764","3893.0",2.772677,55.31448,0.9590739938621,0.0409260061378997,285528.945893824,0.147672784604867,0.00630155475783706
"131","T60","T60_779",0.66265,"06SL764_3895.0","06SL764","3895.0",2.831002,55.31486,0.9590739938621,0.0409260061378997,285528.945893824,0.181462320065302,0.00774343593124045
"131","T60","T60_780",0,"06SL764_3900.0","06SL764","3900.0",2.976819,55.31465,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T60","T60_781",27.5423,"06SL764_3905.0","06SL764","3905.0",3.122641,55.31473,0.9590739938621,0.0409260061378997,285528.945893824,7.54227670404373,0.321847182447754
"131","T59","T59_468",702.11549,"06SL764_2342.0","06SL764","2342.0",1.847023,54.73627,0.9590739938621,0.0409260061378997,285528.945893824,192.269683496848,8.20461225857768
"131","T59","T59_470",2807.48351,"06SL764_2351.0","06SL764","2351.0",1.901327,54.73294,0.9590739938621,0.0409260061378997,285528.945893824,768.810791925871,32.8070152987234
"131","T59","T59_471",2907.63019,"06SL764_2355.0","06SL764","2355.0",2.014275,54.737,0.9590739938621,0.0409260061378997,285528.945893824,796.235297923966,33.9772852757949
"131","T59","T59_472",911.74358,"06SL764_2360.0","06SL764","2360.0",2.15801,54.73629,0.9590739938621,0.0409260061378997,285528.945893824,249.674949568316,10.6542337545458
"131","T59","T59_473",397.47311,"06SL764_2366.0","06SL764","2366.0",2.188542,54.73321,0.9590739938621,0.0409260061378997,285528.945893824,108.845382485733,4.64469563370692
"131","T59","T59_474",0.79014,"06SL764_2370.0","06SL764","2370.0",2.297069,54.73647,0.9590739938621,0.0409260061378997,285528.945893824,0.216374613410395,0.00923322789815186
"131","T59","T59_475",0,"06SL764_2375.0","06SL764","2375.0",2.440953,54.73642,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T59","T59_476",108.49061,"06SL764_2380.0","06SL764","2380.0",2.584595,54.7363,0.9590739938621,0.0409260061378997,285528.945893824,29.7094360460272,1.26777346665086
"131","T59","T59_477",0,"06SL764_2385.0","06SL764","2385.0",2.728256,54.7364,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T59","T59_478",383.02294,"06SL764_2390.0","06SL764","2390.0",2.872016,54.73695,0.9590739938621,0.0409260061378997,285528.945893824,104.888298997409,4.47583731394455
"131","T59","T59_490",368.3412,"06SL764_2453.3","06SL764","2453.3",2.97945,54.7363,0.9590739938621,0.0409260061378997,285528.945893824,100.867801596073,4.30427296919373
"131","T59","T59_491",53.22807,"06SL764_2455.0","06SL764","2455.0",3.027297,54.73619,0.9590739938621,0.0409260061378997,285528.945893824,14.5761549457456,0.621999773317109
"131","T59","T59_492",6.90951,"06SL764_2460.0","06SL764","2460.0",3.170957,54.73676,0.9590739938621,0.0409260061378997,285528.945893824,1.89212361746685,0.0807414894759907
"131","T59","T59_493",8.1493,"06SL764_2465.0","06SL764","2465.0",3.314626,54.73685,0.9590739938621,0.0409260061378997,285528.945893824,2.2316319096177,0.0952291291548447
"131","T59","T59_494",299.2753,"06SL764_2470.0","06SL764","2470.0",3.458425,54.73632,0.9590739938621,0.0409260061378997,285528.945893824,81.95456164829,3.49719929276808
"131","T59","T59_495",15.30061,"06SL764_2475.0","06SL764","2475.0",3.601997,54.73662,0.9590739938621,0.0409260061378997,285528.945893824,4.18997085794064,0.178796186891869
"131","T59","T59_496",184.36043,"06SL764_2480.0","06SL764","2480.0",3.745756,54.73659,0.9590739938621,0.0409260061378997,285528.945893824,50.4858844880959,2.15435475433629
"131","T59","T59_497",9009.52744,"06SL764_2485.0","06SL764","2485.0",3.889463,54.73624,0.9590739938621,0.0409260061378997,285528.945893824,2467.19950494892,105.281367995764
"131","T59","T59_499",4731.29646,"06SL764_2496.0","06SL764","2496.0",4.027593,54.73523,0.9590739938621,0.0409260061378997,285528.945893824,1295.63424514955,55.2878457854294
"131","T59","T59_500",4983.99195,"06SL764_2500.0","06SL764","2500.0",4.143309,54.73664,0.9590739938621,0.0409260061378997,285528.945893824,1364.83323388484,58.2407339419651
"131","T59","T59_501",3539.01402,"06SL764_2505.0","06SL764","2505.0",4.287134,54.73643,0.9590739938621,0.0409260061378997,285528.945893824,969.135584113532,41.3553585205338
"131","T59","T59_503",8822.781,"06SL764_2515.0","06SL764","2515.0",4.399442,54.73665,0.9590739938621,0.0409260061378997,285528.945893824,2416.0602274022,103.099131379862
"131","T59","T59_504",53.19384,"06SL764_2520.0","06SL764","2520.0",4.543169,54.73661,0.9590739938621,0.0409260061378997,285528.945893824,14.5667812866256,0.621599776619114
"131","T59","T59_505",73.21247,"06SL764_2525.0","06SL764","2525.0",4.686809,54.73617,0.9590739938621,0.0409260061378997,285528.945893824,20.0487507189487,0.855528666434564
"131","T59","T59_506",14.41244,"06SL764_2530.0","06SL764","2530.0",4.830273,54.73666,0.9590739938621,0.0409260061378997,285528.945893824,3.94675137735149,0.1684174236065
"131","T59","T59_507",5.37033,"06SL764_2535.0","06SL764","2535.0",4.974011,54.73664,0.9590739938621,0.0409260061378997,285528.945893824,1.47062935383128,0.0627553101707063
"131","T60","T60_766",0,"06SL764_3832.0","06SL764","3832.0",1.462521,55.31367,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T60","T60_767",0,"06SL764_3835.0","06SL764","3835.0",1.550268,55.31459,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T60","T60_768",0,"06SL764_3840.0","06SL764","3840.0",1.696055,55.31478,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"131","T60","T60_769",8.16123,"06SL764_3845.0","06SL764","3845.0",1.841972,55.31478,0.9590739938621,0.0409260061378997,285528.945893824,2.23489886121866,0.0953685378783936
"131","T60","T60_770",0,"06SL764_3850.0","06SL764","3850.0",1.987778,55.31372,0.9590739938621,0.0409260061378997,285528.945893824,0,0
"141","T1","T1_319",3.054334,"2019207_1597.0","2019207","1597.0",6.0018682,56.7183,0.903736041694356,0.0962639583056442,126098.841356397,0.348072109570136,0.0370758689453145
"141","T1","T1_320",219.956494,"2019207_1600.0","2019207","1600.0",5.911845,56.71924,0.903736041694356,0.0962639583056442,126098.841356397,25.066256958221,2.67000208399437
"141","T1","T1_321",51.213928,"2019207_1605.0","2019207","1605.0",5.760598,56.721992,0.903736041694356,0.0962639583056442,126098.841356397,5.83634270460698,0.621674277502975
"141","T1","T1_322",250.571166,"2019207_1611.5","2019207","1611.5",5.7409134,56.721848,0.903736041694356,0.0962639583056442,126098.841356397,28.5551070534751,3.04162665644643
"141","T1","T1_323",39.97236,"2019207_1615.0","2019207","1615.0",5.63507,56.72408,0.903736041694356,0.0962639583056442,126098.841356397,4.5552528537144,0.485215428566402
"141","T1","T1_324",850.728799,"2019207_1620.0","2019207","1620.0",5.484345,56.7276,0.903736041694356,0.0962639583056442,126098.841356397,96.9491115706398,10.3268042917797
"141","T1","T1_325",475.950561,"2019207_1625.0","2019207","1625.0",5.334318,56.72564,0.903736041694356,0.0962639583056442,126098.841356397,54.2393581770559,5.77745610797147
