ACLON,ACLAT,HER,STRATUM,CRUISE,Country
-8.438772,57.26967,849.12196,3,45CE2018WESPAS_2,IRL
-8.438772,57.26967,849.12196,3,45CE2018WESPAS_2,IRL
-8.970704,57.26956,0,3,45CE2018WESPAS_2,IRL
-8.970704,57.26956,0,3,45CE2018WESPAS_2,IRL
8.523309,57.64249,37.80228,42,26D4201806,DK
8.523309,57.64249,37.80228,42,26D4201806,DK
8.53482,57.62687,46.0624,42,26D4201806,DK
8.53482,57.62687,46.0624,42,26D4201806,DK
8.575261,57.56515,27.16574,42,26D4201806,DK
8.575261,57.56515,27.16574,42,26D4201806,DK
8.590596,57.5359,152.56219,42,26D4201806,DK
8.590596,57.5359,152.56219,42,26D4201806,DK
8.634906,57.4557,117.77083,42,26D4201806,DK
8.634906,57.4557,117.77083,42,26D4201806,DK
8.680931,57.37574,33.54302,42,26D4201806,DK
8.680931,57.37574,33.54302,42,26D4201806,DK
8.721316,57.29496,174.48244,42,26D4201806,DK
8.721316,57.29496,174.48244,42,26D4201806,DK
-9.104421,57.02056,0,3,45CE2018WESPAS_2,IRL
-9.104421,57.02056,0,3,45CE2018WESPAS_2,IRL
-8.951432,57.01803,0,3,45CE2018WESPAS_2,IRL
-8.951432,57.01803,0,3,45CE2018WESPAS_2,IRL
-8.798374,57.01866,0,3,45CE2018WESPAS_2,IRL
-8.798374,57.01866,0,3,45CE2018WESPAS_2,IRL
-8.492279,57.01984,0,3,45CE2018WESPAS_2,IRL
-8.492279,57.01984,0,3,45CE2018WESPAS_2,IRL
-8.339208,57.01926,0,3,45CE2018WESPAS_2,IRL
-8.339208,57.01926,0,3,45CE2018WESPAS_2,IRL
-8.194083,57.01982,0,3,45CE2018WESPAS_2,IRL
-8.194083,57.01982,0,3,45CE2018WESPAS_2,IRL
-8.64524,57.02118,0,3,45CE2018WESPAS_2,IRL
-8.64524,57.02118,0,3,45CE2018WESPAS_2,IRL
-8.041387,57.01994,0,3,45CE2018WESPAS_2,IRL
-8.041387,57.01994,0,3,45CE2018WESPAS_2,IRL
-7.887887,57.02002,0,3,45CE2018WESPAS_2,IRL
-7.887887,57.02002,0,3,45CE2018WESPAS_2,IRL
9.069954,57.74671,48.08421,42,26D4201806,DK
9.069954,57.74671,48.08421,42,26D4201806,DK
9.089003,57.71481,171.29123,42,26D4201806,DK
9.089003,57.71481,171.29123,42,26D4201806,DK
9.132615,57.63456,45.68487,42,26D4201806,DK
9.132615,57.63456,45.68487,42,26D4201806,DK
9.174596,57.55389,24.6013,42,26D4201806,DK
9.174596,57.55389,24.6013,42,26D4201806,DK
-8.039512,56.76962,0,4,45CE2018WESPAS_2,IRL
-8.039512,56.76962,0,4,45CE2018WESPAS_2,IRL
-8.191284,56.76941,0,4,45CE2018WESPAS_2,IRL
-8.191284,56.76941,0,4,45CE2018WESPAS_2,IRL
-7.738767,56.76806,0,4,45CE2018WESPAS_2,IRL
-7.738767,56.76806,0,4,45CE2018WESPAS_2,IRL
-7.88774,56.76892,0,4,45CE2018WESPAS_2,IRL
-7.88774,56.76892,0,4,45CE2018WESPAS_2,IRL
-8.645995,56.7694,1057.9204,4,45CE2018WESPAS_2,IRL
-8.645995,56.7694,1057.9204,4,45CE2018WESPAS_2,IRL
-8.745122,56.7699,0,4,45CE2018WESPAS_2,IRL
-8.745122,56.7699,0,4,45CE2018WESPAS_2,IRL
-8.343153,56.76792,42.68248,4,45CE2018WESPAS_2,IRL
-8.343153,56.76792,42.68248,4,45CE2018WESPAS_2,IRL
-8.494711,56.76648,229.38045,4,45CE2018WESPAS_2,IRL
-8.494711,56.76648,229.38045,4,45CE2018WESPAS_2,IRL
-7.405099,56.77029,0,4,45CE2018WESPAS_2,IRL
-7.405099,56.77029,0,4,45CE2018WESPAS_2,IRL
-7.43545,56.76963,0,4,45CE2018WESPAS_2,IRL
-7.43545,56.76963,0,4,45CE2018WESPAS_2,IRL
-7.587192,56.76687,0,4,45CE2018WESPAS_2,IRL
-7.587192,56.76687,0,4,45CE2018WESPAS_2,IRL
-8.830441,56.76885,0,4,45CE2018WESPAS_2,IRL
-8.830441,56.76885,0,4,45CE2018WESPAS_2,IRL
9.758747,57.57901,66.08313,42,26D4201806,DK
9.758747,57.57901,66.08313,42,26D4201806,DK
9.716933,57.64214,95.819,42,26D4201806,DK
9.716933,57.64214,95.819,42,26D4201806,DK
9.670839,57.74138,637.20408,42,26D4201806,DK
9.670839,57.74138,637.20408,42,26D4201806,DK
9.6436,57.78414,1072.94214,42,26D4201806,DK
9.6436,57.78414,1072.94214,42,26D4201806,DK
9.600288,57.86451,34.34927,42,26D4201806,DK
9.600288,57.86451,34.34927,42,26D4201806,DK
-8.656934,56.51947,0,4,45CE2018WESPAS_2,IRL
-8.656934,56.51947,0,4,45CE2018WESPAS_2,IRL
-8.62679,56.51871,0,4,45CE2018WESPAS_2,IRL
-8.62679,56.51871,0,4,45CE2018WESPAS_2,IRL
-8.324045,56.5204,0,4,45CE2018WESPAS_2,IRL
-8.324045,56.5204,0,4,45CE2018WESPAS_2,IRL
-8.276311,56.5232,0,4,45CE2018WESPAS_2,IRL
-8.276311,56.5232,0,4,45CE2018WESPAS_2,IRL
-8.248533,56.51953,0,4,45CE2018WESPAS_2,IRL
-8.248533,56.51953,0,4,45CE2018WESPAS_2,IRL
-8.475004,56.52104,0,4,45CE2018WESPAS_2,IRL
-8.475004,56.52104,0,4,45CE2018WESPAS_2,IRL
-7.946313,56.51676,0,4,45CE2018WESPAS_2,IRL
-7.946313,56.51676,0,4,45CE2018WESPAS_2,IRL
-7.795474,56.51957,0,4,45CE2018WESPAS_2,IRL
-7.795474,56.51957,0,4,45CE2018WESPAS_2,IRL
-7.644597,56.52021,0,4,45CE2018WESPAS_2,IRL
-7.644597,56.52021,0,4,45CE2018WESPAS_2,IRL
-8.097013,56.52034,0,4,45CE2018WESPAS_2,IRL
-8.097013,56.52034,0,4,45CE2018WESPAS_2,IRL
-9.006716,56.51979,0,4,45CE2018WESPAS_2,IRL
-9.006716,56.51979,0,4,45CE2018WESPAS_2,IRL
-8.916112,56.52031,0,4,45CE2018WESPAS_2,IRL
-8.916112,56.52031,0,4,45CE2018WESPAS_2,IRL
-8.765177,56.52116,2300.6417,4,45CE2018WESPAS_2,IRL
-8.765177,56.52116,2300.6417,4,45CE2018WESPAS_2,IRL
-7.493618,56.52161,0,4,45CE2018WESPAS_2,IRL
-7.493618,56.52161,0,4,45CE2018WESPAS_2,IRL
10.24576,57.80317,8.39103,42,26D4201806,DK
10.24576,57.80317,8.39103,42,26D4201806,DK
10.23547,57.81896,68.61362,42,26D4201806,DK
10.23547,57.81896,68.61362,42,26D4201806,DK
10.17871,57.91461,55.06039,42,26D4201806,DK
10.17871,57.91461,55.06039,42,26D4201806,DK
10.14308,57.97873,56.60869,42,26D4201806,DK
10.14308,57.97873,56.60869,42,26D4201806,DK
10.27127,57.75757,44.05508,42,26D4201806,DK
10.27127,57.75757,44.05508,42,26D4201806,DK
10.27999,57.74154,52.24183,42,26D4201806,DK
10.27999,57.74154,52.24183,42,26D4201806,DK
-7.131067,56.2692,0,4,45CE2018WESPAS_2,IRL
-7.131067,56.2692,0,4,45CE2018WESPAS_2,IRL
-7.430589,56.27113,0,4,45CE2018WESPAS_2,IRL
-7.430589,56.27113,0,4,45CE2018WESPAS_2,IRL
-7.580389,56.27055,0,4,45CE2018WESPAS_2,IRL
-7.580389,56.27055,0,4,45CE2018WESPAS_2,IRL
-7.726412,56.26825,0,4,45CE2018WESPAS_2,IRL
-7.726412,56.26825,0,4,45CE2018WESPAS_2,IRL
-7.28069,56.26905,0,4,45CE2018WESPAS_2,IRL
-7.28069,56.26905,0,4,45CE2018WESPAS_2,IRL
-8.026391,56.26809,0,4,45CE2018WESPAS_2,IRL
-8.026391,56.26809,0,4,45CE2018WESPAS_2,IRL
-8.176219,56.26905,3105.849,4,45CE2018WESPAS_2,IRL
-8.176219,56.26905,3105.849,4,45CE2018WESPAS_2,IRL
-8.326007,56.26931,115.6055,4,45CE2018WESPAS_2,IRL
-8.326007,56.26931,115.6055,4,45CE2018WESPAS_2,IRL
-7.876322,56.26777,0,4,45CE2018WESPAS_2,IRL
-7.876322,56.26777,0,4,45CE2018WESPAS_2,IRL
-6.741374,56.27024,0,4,45CE2018WESPAS_2,IRL
-6.741374,56.27024,0,4,45CE2018WESPAS_2,IRL
-6.831301,56.27077,0,4,45CE2018WESPAS_2,IRL
-6.831301,56.27077,0,4,45CE2018WESPAS_2,IRL
-6.981287,56.27045,0,4,45CE2018WESPAS_2,IRL
-6.981287,56.27045,0,4,45CE2018WESPAS_2,IRL
-9.066026,56.26991,0,4,45CE2018WESPAS_2,IRL
-9.066026,56.26991,0,4,45CE2018WESPAS_2,IRL
-8.475808,56.26932,0,4,45CE2018WESPAS_2,IRL
-8.475808,56.26932,0,4,45CE2018WESPAS_2,IRL
-8.625596,56.27067,0,4,45CE2018WESPAS_2,IRL
-8.625596,56.27067,0,4,45CE2018WESPAS_2,IRL
-8.775402,56.27048,0,4,45CE2018WESPAS_2,IRL
-8.775402,56.27048,0,4,45CE2018WESPAS_2,IRL
-8.916121,56.27002,0,4,45CE2018WESPAS_2,IRL
-8.916121,56.27002,0,4,45CE2018WESPAS_2,IRL
8.254,57.10158,49.39258,151,26D4201806,DK
8.254,57.10158,49.39258,151,26D4201806,DK
8.260487,57.18508,44.12322,151,26D4201806,DK
8.260487,57.18508,44.12322,151,26D4201806,DK
-9.007093,56.01962,0,4,45CE2018WESPAS_2,IRL
-9.007093,56.01962,0,4,45CE2018WESPAS_2,IRL
-8.91777,56.01798,0,4,45CE2018WESPAS_2,IRL
-8.91777,56.01798,0,4,45CE2018WESPAS_2,IRL
-8.768791,56.01838,0,4,45CE2018WESPAS_2,IRL
-8.768791,56.01838,0,4,45CE2018WESPAS_2,IRL
-8.619983,56.01886,602.17196,4,45CE2018WESPAS_2,IRL
-8.619983,56.01886,602.17196,4,45CE2018WESPAS_2,IRL
-8.534139,56.01859,0,4,45CE2018WESPAS_2,IRL
-8.534139,56.01859,0,4,45CE2018WESPAS_2,IRL
-8.414889,56.01844,949.11746,4,45CE2018WESPAS_2,IRL
-8.414889,56.01844,949.11746,4,45CE2018WESPAS_2,IRL
-8.269612,56.01706,283.0591,4,45CE2018WESPAS_2,IRL
-8.269612,56.01706,283.0591,4,45CE2018WESPAS_2,IRL
-8.120537,56.02083,0,4,45CE2018WESPAS_2,IRL
-8.120537,56.02083,0,4,45CE2018WESPAS_2,IRL
-7.226171,56.01759,0,4,45CE2018WESPAS_2,IRL
-7.226171,56.01759,0,4,45CE2018WESPAS_2,IRL
-7.083283,56.01759,0,4,45CE2018WESPAS_2,IRL
-7.083283,56.01759,0,4,45CE2018WESPAS_2,IRL
-6.934284,56.01718,0,4,45CE2018WESPAS_2,IRL
-6.934284,56.01718,0,4,45CE2018WESPAS_2,IRL
-6.784584,56.01847,0,4,45CE2018WESPAS_2,IRL
-6.784584,56.01847,0,4,45CE2018WESPAS_2,IRL
-7.673243,56.01683,0,4,45CE2018WESPAS_2,IRL
-7.673243,56.01683,0,4,45CE2018WESPAS_2,IRL
-7.524294,56.01645,0,4,45CE2018WESPAS_2,IRL
-7.524294,56.01645,0,4,45CE2018WESPAS_2,IRL
-7.97143,56.01957,0,4,45CE2018WESPAS_2,IRL
-7.97143,56.01957,0,4,45CE2018WESPAS_2,IRL
-7.822554,56.01779,0,4,45CE2018WESPAS_2,IRL
-7.822554,56.01779,0,4,45CE2018WESPAS_2,IRL
-7.375159,56.01834,0,4,45CE2018WESPAS_2,IRL
-7.375159,56.01834,0,4,45CE2018WESPAS_2,IRL
7.755912,56.00952,4.06662,151,26D4201806,DK
7.755912,56.00952,4.06662,151,26D4201806,DK
7.756874,56.02287,645.74582,151,26D4201806,DK
7.756874,56.02287,645.74582,151,26D4201806,DK
7.758354,56.10654,784.33139,151,26D4201806,DK
7.758354,56.10654,784.33139,151,26D4201806,DK
7.754889,56.16351,6.90386,151,26D4201806,DK
7.754889,56.16351,6.90386,151,26D4201806,DK
7.755078,56.18029,52.71402,151,26D4201806,DK
7.755078,56.18029,52.71402,151,26D4201806,DK
7.75733,56.26397,141.80049,151,26D4201806,DK
7.75733,56.26397,141.80049,151,26D4201806,DK
7.762359,56.34767,28.23495,151,26D4201806,DK
7.762359,56.34767,28.23495,151,26D4201806,DK
7.760322,56.43135,25.61925,151,26D4201806,DK
7.760322,56.43135,25.61925,151,26D4201806,DK
7.757854,56.51507,18.42646,151,26D4201806,DK
7.757854,56.51507,18.42646,151,26D4201806,DK
7.756192,56.59882,41.36134,151,26D4201806,DK
7.756192,56.59882,41.36134,151,26D4201806,DK
7.756384,56.68256,21.68125,151,26D4201806,DK
7.756384,56.68256,21.68125,151,26D4201806,DK
7.759095,56.76629,24.81955,151,26D4201806,DK
7.759095,56.76629,24.81955,151,26D4201806,DK
7.757436,56.84997,11.70034,151,26D4201806,DK
7.757436,56.84997,11.70034,151,26D4201806,DK
7.756619,56.93375,14.32084,151,26D4201806,DK
7.756619,56.93375,14.32084,151,26D4201806,DK
7.756341,57.01741,32.13729,151,26D4201806,DK
7.756341,57.01741,32.13729,151,26D4201806,DK
7.75965,57.10112,10.0774,151,26D4201806,DK
7.75965,57.10112,10.0774,151,26D4201806,DK
7.761002,57.18488,39.66723,151,26D4201806,DK
7.761002,57.18488,39.66723,151,26D4201806,DK
7.761844,57.26857,20.99491,151,26D4201806,DK
7.761844,57.26857,20.99491,151,26D4201806,DK
7.769682,57.3639,85.23002,151,26D4201806,DK
7.769682,57.3639,85.23002,151,26D4201806,DK
7.767062,57.42834,86.61252,151,26D4201806,DK
7.767062,57.42834,86.61252,151,26D4201806,DK
-6.748454,55.76854,0,5,45CE2018WESPAS_2,IRL
-6.748454,55.76854,0,5,45CE2018WESPAS_2,IRL
-6.77732,55.76887,0,5,45CE2018WESPAS_2,IRL
-6.77732,55.76887,0,5,45CE2018WESPAS_2,IRL
-7.073104,55.76804,0,5,45CE2018WESPAS_2,IRL
-7.073104,55.76804,0,5,45CE2018WESPAS_2,IRL
-7.220822,55.77053,106.077,5,45CE2018WESPAS_2,IRL
-7.220822,55.77053,106.077,5,45CE2018WESPAS_2,IRL
-7.368365,55.76673,0,5,45CE2018WESPAS_2,IRL
-7.368365,55.76673,0,5,45CE2018WESPAS_2,IRL
-6.925196,55.77029,0,5,45CE2018WESPAS_2,IRL
-6.925196,55.77029,0,5,45CE2018WESPAS_2,IRL
-8.254364,55.76846,0,5,45CE2018WESPAS_2,IRL
-8.254364,55.76846,0,5,45CE2018WESPAS_2,IRL
-8.397468,55.76916,0,5,45CE2018WESPAS_2,IRL
-8.397468,55.76916,0,5,45CE2018WESPAS_2,IRL
-8.427088,55.76913,0,5,45CE2018WESPAS_2,IRL
-8.427088,55.76913,0,5,45CE2018WESPAS_2,IRL
-8.575278,55.76866,0,5,45CE2018WESPAS_2,IRL
-8.575278,55.76866,0,5,45CE2018WESPAS_2,IRL
-8.723314,55.76876,0,5,45CE2018WESPAS_2,IRL
-8.723314,55.76876,0,5,45CE2018WESPAS_2,IRL
-8.865006,55.76785,0,5,45CE2018WESPAS_2,IRL
-8.865006,55.76785,0,5,45CE2018WESPAS_2,IRL
-8.988309,55.76727,0,5,45CE2018WESPAS_2,IRL
-8.988309,55.76727,0,5,45CE2018WESPAS_2,IRL
-9.136303,55.76894,0,5,45CE2018WESPAS_2,IRL
-9.136303,55.76894,0,5,45CE2018WESPAS_2,IRL
-7.516385,55.76761,45.43405,5,45CE2018WESPAS_2,IRL
-7.516385,55.76761,45.43405,5,45CE2018WESPAS_2,IRL
-7.660888,55.76885,0,5,45CE2018WESPAS_2,IRL
-7.660888,55.76885,0,5,45CE2018WESPAS_2,IRL
-7.808863,55.76955,0,5,45CE2018WESPAS_2,IRL
-7.808863,55.76955,0,5,45CE2018WESPAS_2,IRL
-7.95687,55.76801,0,5,45CE2018WESPAS_2,IRL
-7.95687,55.76801,0,5,45CE2018WESPAS_2,IRL
-8.104792,55.76721,0,5,45CE2018WESPAS_2,IRL
-8.104792,55.76721,0,5,45CE2018WESPAS_2,IRL
6.759104,56.01526,38.72088,151,26D4201806,DK
6.759104,56.01526,38.72088,151,26D4201806,DK
6.758926,56.08221,33.39269,151,26D4201806,DK
6.758926,56.08221,33.39269,151,26D4201806,DK
6.762018,56.16591,44.07641,151,26D4201806,DK
6.762018,56.16591,44.07641,151,26D4201806,DK
6.765815,56.24957,43.63567,151,26D4201806,DK
6.765815,56.24957,43.63567,151,26D4201806,DK
6.764978,56.3333,61.5727,151,26D4201806,DK
6.764978,56.3333,61.5727,151,26D4201806,DK
6.764398,56.41702,24.95358,151,26D4201806,DK
6.764398,56.41702,24.95358,151,26D4201806,DK
6.763384,56.50073,28.39244,151,26D4201806,DK
6.763384,56.50073,28.39244,151,26D4201806,DK
6.766268,56.58434,37.92674,151,26D4201806,DK
6.766268,56.58434,37.92674,151,26D4201806,DK
6.764294,56.66804,15.41106,151,26D4201806,DK
6.764294,56.66804,15.41106,151,26D4201806,DK
6.764659,56.75177,31.15856,151,26D4201806,DK
6.764659,56.75177,31.15856,151,26D4201806,DK
6.76621,56.83545,35.52029,151,26D4201806,DK
6.76621,56.83545,35.52029,151,26D4201806,DK
6.763589,56.91919,27.67018,151,26D4201806,DK
6.763589,56.91919,27.67018,151,26D4201806,DK
6.764355,57.0029,51.31422,151,26D4201806,DK
6.764355,57.0029,51.31422,151,26D4201806,DK
6.758981,57.08652,19.15546,151,26D4201806,DK
6.758981,57.08652,19.15546,151,26D4201806,DK
6.762055,57.15872,38.47548,151,26D4201806,DK
6.762055,57.15872,38.47548,151,26D4201806,DK
6.760891,57.20891,225.7963,151,26D4201806,DK
6.760891,57.20891,225.7963,151,26D4201806,DK
6.760782,57.29264,46.2719,151,26D4201806,DK
6.760782,57.29264,46.2719,151,26D4201806,DK
6.76057,57.37635,25.52516,151,26D4201806,DK
6.76057,57.37635,25.52516,151,26D4201806,DK
6.766593,57.45954,40.76849,151,26D4201806,DK
6.766593,57.45954,40.76849,151,26D4201806,DK
-8.761333,55.52028,0,5,45CE2018WESPAS_2,IRL
-8.761333,55.52028,0,5,45CE2018WESPAS_2,IRL
-8.614726,55.51834,0,5,45CE2018WESPAS_2,IRL
-8.614726,55.51834,0,5,45CE2018WESPAS_2,IRL
-8.467959,55.52047,0,5,45CE2018WESPAS_2,IRL
-8.467959,55.52047,0,5,45CE2018WESPAS_2,IRL
-8.320844,55.52093,124.9449,5,45CE2018WESPAS_2,IRL
-8.320844,55.52093,124.9449,5,45CE2018WESPAS_2,IRL
-8.178878,55.52068,0,5,45CE2018WESPAS_2,IRL
-8.178878,55.52068,0,5,45CE2018WESPAS_2,IRL
-8.031664,55.51986,0,5,45CE2018WESPAS_2,IRL
-8.031664,55.51986,0,5,45CE2018WESPAS_2,IRL
-7.884675,55.52075,6963.429,5,45CE2018WESPAS_2,IRL
-7.884675,55.52075,6963.429,5,45CE2018WESPAS_2,IRL
-7.776651,55.52418,0,5,45CE2018WESPAS_2,IRL
-7.776651,55.52418,0,5,45CE2018WESPAS_2,IRL
-9.334841,55.52143,0,5,45CE2018WESPAS_2,IRL
-9.334841,55.52143,0,5,45CE2018WESPAS_2,IRL
-9.217355,55.52081,0,5,45CE2018WESPAS_2,IRL
-9.217355,55.52081,0,5,45CE2018WESPAS_2,IRL
-9.070133,55.52216,0,5,45CE2018WESPAS_2,IRL
-9.070133,55.52216,0,5,45CE2018WESPAS_2,IRL
-8.937856,55.52209,0,5,45CE2018WESPAS_2,IRL
-8.937856,55.52209,0,5,45CE2018WESPAS_2,IRL
-8.908581,55.52086,0,5,45CE2018WESPAS_2,IRL
-8.908581,55.52086,0,5,45CE2018WESPAS_2,IRL
-7.262292,55.52083,0,5,45CE2018WESPAS_2,IRL
-7.262292,55.52083,0,5,45CE2018WESPAS_2,IRL
-7.688976,55.52082,1259.2495,5,45CE2018WESPAS_2,IRL
-7.688976,55.52082,1259.2495,5,45CE2018WESPAS_2,IRL
-7.608097,55.52068,728.86516,5,45CE2018WESPAS_2,IRL
-7.608097,55.52068,728.86516,5,45CE2018WESPAS_2,IRL
-7.497332,55.52164,0,5,45CE2018WESPAS_2,IRL
-7.497332,55.52164,0,5,45CE2018WESPAS_2,IRL
-7.409328,55.52202,0,5,45CE2018WESPAS_2,IRL
-7.409328,55.52202,0,5,45CE2018WESPAS_2,IRL
