"strata","length","age","maturity","stock","number","biomass_g","meanW_g"
31,19,2,"-","-",5387330.2447,339401805.4161,63
31,22.5,3,"-","-",1395800.4915,117247241.286,84
41,22.5,3,"-","-",292149.251,24540537.084,84
21,7,0,"IMM","-",333640.7124,667281.4248,2
21,7.5,0,"IMM","-",805204.9143,1610409.8286,2
21,8,0,"IMM","-",2371101.2532,6520528.4463,2.75
21,8.5,0,"IMM","-",40956631.0956,193406313.507,4.72222222222222
31,8.5,0,"IMM","-",720147.276,2160441.828,3
41,8.5,0,"IMM","-",95153.9657,285461.8971,3
21,9,0,"IMM","-",57437027.475,344622164.85,6
21,9.5,0,"IMM","-",48955809.483,293734856.898,6
31,9.5,0,"IMM","-",192039.2736,912186.5496,4.75
21,10.5,0,"IMM","-",16450351.5967,131602812.7736,8
21,11,0,"IMM","-",7050150.6843,56401205.4744,8
21,13.5,0,"IMM","-",513814.5578,7707218.367,15
31,10.5,1,"IMM","-",619562.2372,18586867.116,30
21,13,1,"IMM","-",502308.0043,8539236.0731,17
71,13,1,"IMM","-",78751.7184,1095141.084,13.90625
151,13,1,"IMM","-",4634628.7072,65029634.0479,14.03125
71,13.5,1,"IMM","-",20442.7769,408855.538,20
151,13.5,1,"IMM","-",780576.2885,15611525.77,20
21,14,1,"IMM","-",449377.8876,8538179.8644,19
42,14,1,"IMM","-",2606553.369,52131067.38,20
71,14,1,"IMM","-",77264.615,1614830.4535,20.9
151,14,1,"IMM","-",7134884.984,148048863.418,20.75
42,14.5,1,"IMM","-",359412.4802,7188249.604,20
71,14.5,1,"IMM","-",30233.3199,634899.7179,21
151,14.5,1,"IMM","-",2757888.8638,57915666.1398,21
71,15,1,"IMM","-",28727.421,652390.464,22.7096774193548
151,15,1,"IMM","-",6262841.3168,138519313.8304,22.1176470588235
21,15.5,1,"IMM","-",454412.7098,11360317.745,25
21,16,1,"IMM","-",938848.3772,26757178.7502,28.5
42,16,1,"IMM","-",309809.5237,10533523.8058,34
21,16.5,1,"IMM","-",308145.6634,9552515.5654,31
41,16.5,1,"IMM","-",198372.8036,7339793.7332,37
151,16.5,1,"IMM","-",140309.6848,5191458.3376,37
152,16.5,1,"IMM","-",267417.3366,9894441.4542,37
21,17,1,"IMM","-",1284207.7239,43234993.3713,33.6666666666667
31,17,1,"IMM","-",4301569.29,162025776.59,37.6666666666667
21,17.5,1,"IMM","-",5041516.5472,190632344.441,37.8125
41,17.5,1,"IMM","-",639936.1,27389265.08,42.8
42,17.5,1,"IMM","-",5380367.1402,231355787.0286,43
151,17.5,1,"IMM","-",455485.4426,20269102.1957,44.5
152,17.5,1,"IMM","-",901023.0498,38443650.1248,42.6666666666667
21,18,1,"IMM","-",2113352.6748,82420754.3172,39
31,18.5,1,"IMM","-",2967698.416,136514127.136,46
41,18.5,1,"IMM","-",837577.3712,39994319.4748,47.75
151,18.5,1,"IMM","-",165088.4589,7428980.6505,45
152,18.5,1,"IMM","-",516950.677,22745829.788,44
21,19,1,"IMM","-",512995.803,24110802.741,47
31,19,1,"IMM","-",3169017.791,186972049.669,59
41,19,1,"IMM","-",393305.05,21730104.0125,55.25
42,19,1,"IMM","-",175994.4933,10031686.1181,57
151,19,1,"IMM","-",379483.1196,21251054.6976,56
152,19,1,"IMM","-",947943.5552,51188951.9808,54
31,19.5,1,"IMM","-",11661272.3605,604720266.6945,51.8571428571429
41,19.5,1,"IMM","-",575972.2032,32830415.5824,57
42,19.5,1,"IMM","-",613012.6071,34941718.6047,57
152,19.5,1,"IMM","-",2073561.5472,118193008.1904,57
31,20,1,"IMM","-",9868246.7184,629453165.6808,63.7857142857143
41,20,1,"IMM","-",1814604.2063,113466133.6057,62.5294117647059
42,20,1,"IMM","-",2718083.488,162745248.844,59.875
151,20,1,"IMM","-",190744.6521,13542870.2991,71
152,20,1,"IMM","-",249611.005,17722381.355,71
21,20.5,1,"IMM","-",258270.4147,16012765.7114,62
31,20.5,1,"IMM","-",7017727.7394,453033312.9546,64.5555555555556
41,20.5,1,"IMM","-",2746678.2045,191789791.149,69.8260869565217
42,20.5,1,"IMM","-",2974895.5808,210102000.394,70.625
151,20.5,1,"IMM","-",492301.419,35445702.168,72
152,20.5,1,"IMM","-",1271475.3445,91546224.804,72
31,21,1,"IMM","-",6816287.2954,478342984.9066,70.1764705882353
42,21,1,"IMM","-",2066571.8364,146726600.3844,71
31,22,1,"IMM","-",2245289.8135,161660866.572,72
42,22,1,"IMM","-",3403109.5662,336907847.0538,99
151,19.5,2,"IMM","-",124855.5701,5743356.2246,46
21,20,2,"IMM","-",261947.7859,13621284.8668,52
31,20,2,"IMM","-",4581685.9764,233665984.7964,51
42,20.5,2,"IMM","-",557792.9214,39045504.498,70
31,21,2,"IMM","-",4009580.762,272651491.816,68
41,21,2,"IMM","-",1752346.704,106893148.944,61
151,21,2,"IMM","-",134187.2866,8453799.0558,63
152,21,2,"IMM","-",4816593.4743,293812201.9323,61
21,21.5,2,"IMM","-",2863716.5712,200460159.984,70
41,21.5,2,"IMM","-",2437973.676,181764481.844,74.5555555555555
152,21.5,2,"IMM","-",3896153.6355,268834600.8495,69
31,22,2,"IMM","-",8532101.2913,708613465.1406,83.0526315789474
41,22,2,"IMM","-",640680.5328,48051039.96,75
152,22,2,"IMM","-",1821324.2796,136599320.97,75
21,22.5,2,"IMM","-",357273.5737,27510065.1749,77
31,23,2,"IMM","-",805236.1182,70860778.4016,88
31,23.5,2,"IMM","-",415354.5271,39874034.6016,96
41,23.5,2,"IMM","-",156259.6708,15000928.3968,96
42,23.5,2,"IMM","-",1684893.3678,203872097.5038,121
41,24,2,"IMM","-",349442.6994,32847613.7436,94
152,24,2,"IMM","-",488583.8396,45926880.9224,94
31,25.5,2,"IMM","-",310482.2444,39741727.2832,128
41,25.5,2,"IMM","-",148296.1928,18981912.6784,128
21,19.5,3,"IMM","-",546281.7614,31684342.1612,58
42,20,3,"IMM","-",1019281.308,62176159.788,61
41,21,3,"IMM","-",1314260.028,89369681.904,68
152,21,3,"IMM","-",5070098.394,344766690.792,68
31,21.5,3,"IMM","-",1759727.77,114382305.05,65
41,21.5,3,"IMM","-",406328.946,26411381.49,65
31,22,3,"IMM","-",3143405.7389,254615864.8509,81
41,22,3,"IMM","-",800850.666,64868903.946,81
21,22.5,3,"IMM","-",1429094.2948,118614826.4684,83
42,24,3,"IMM","-",1027698.2495,141822358.431,138
41,26,3,"IMM","-",312395.468,49358483.944,158
31,22,4,"IMM","-",449057.9627,31434057.389,70
41,22,4,"IMM","-",320340.2664,22423818.648,70
31,23,4,"IMM","-",402618.0591,30598972.4916,76
41,23,4,"IMM","-",651298.5576,56011675.9536,86
152,23,4,"IMM","-",1011052.7668,97061065.6128,96
41,25.5,4,"IMM","-",444888.5784,59170180.9272,133
152,25.5,4,"IMM","-",481660.2318,64060810.8294,133
41,26,4,"IMM","-",156197.734,19524716.75,125
152,26,4,"IMM","-",238204.4928,29775561.6,125
21,21,5,"IMM","-",323527.531,18117541.736,56
41,28.5,5,"IMM","-",128066.378,26125541.112,204
151,28.5,5,"IMM","-",109278.15,22292742.6,204
152,28.5,5,"IMM","-",251017.8114,51207633.5256,204
21,20.5,6,"IMM","-",1291352.0735,69733011.969,54
31,23.5,6,"IMM","-",415354.5271,37381907.439,90
41,24.5,6,"IMM","-",200259.9057,24031188.684,120
152,24.5,6,"IMM","-",248280.1061,29793612.732,120
41,27,6,"IMM","-",157622.7886,21121453.6724,134
151,27,6,"IMM","-",109751.0687,14706643.2058,134
152,27,6,"IMM","-",248763.2306,33334272.9004,134
41,28,8,"IMM","-",144374.5902,25265553.285,175
42,28,8,"IMM","-",303863.7014,53176147.745,175
21,19,2,"MAT","-",512995.803,22058819.529,43
21,21,2,"MAT","-",3558802.841,266910213.075,75
21,22,2,"MAT","-",727952.3884,52776548.159,72.5
21,22.5,2,"MAT","-",357273.5737,31440074.4856,88
41,24,2,"MAT","-",1397770.7976,170528037.3072,122
151,24,2,"MAT","-",331144.8813,40399675.5186,122
152,24,2,"MAT","-",977167.6792,119214456.8624,122
41,25,2,"MAT","-",1292498.9231,199229476.8607,154.142857142857
42,25,2,"MAT","-",1530333.2667,237201656.3385,155
152,25,2,"MAT","-",239249.469,35648170.881,149
41,25.5,2,"MAT","-",296592.3856,37370640.5856,126
41,26,2,"MAT","-",156197.734,26085021.578,167
151,26,2,"MAT","-",124739.9164,20831566.0388,167
152,26,2,"MAT","-",238204.4928,39780150.2976,167
41,27,2,"MAT","-",157622.7886,20490962.518,130
151,27,2,"MAT","-",109751.0687,14267638.931,130
152,27,2,"MAT","-",248763.2306,32339219.978,130
41,31.5,2,"MAT","-",336437.9946,55848707.1036,166
21,21,3,"MAT","-",970582.593,50470294.836,52
41,26,3,"MAT","-",312395.468,50920461.284,163
41,23.5,4,"MAT","-",312519.3416,35627204.9424,114
41,24.5,4,"MAT","-",1401819.3399,150395189.1807,107.285714285714
152,24.5,4,"MAT","-",248280.1061,27062531.5649,109
41,25.5,4,"MAT","-",148296.1928,21947836.5344,148
152,25.5,4,"MAT","-",240830.1159,35642857.1532,148
21,19.5,5,"MAT","-",273140.8807,11745057.8701,43
41,27,5,"MAT","-",157622.7886,26165382.9076,166
152,27,5,"MAT","-",248763.2306,41294696.2796,166
41,28,5,"MAT","-",144374.5902,32917406.5656,228
42,28,5,"MAT","-",303863.7014,69280923.9192,228
41,29,5,"MAT","-",418758.7182,88497675.7796,211.333333333333
42,29,5,"MAT","-",234011.008,51950443.776,222
41,30,5,"MAT","-",330450.2808,72038161.2144,218
41,27.5,6,"MAT","-",174481.5649,34896312.98,200
42,27.5,6,"MAT","-",303863.7014,60772740.28,200
41,29,6,"MAT","-",558344.9576,118369131.0112,212
41,31.5,6,"MAT","-",168218.9973,23214221.6274,138
41,29,7,"MAT","-",139586.2394,24427591.895,175
151,29,7,"MAT","-",112588.5812,19703001.71,175
152,29,7,"MAT","-",231853.8746,40574428.055,175
41,29.5,8,"MAT","-",158985.4755,36248688.414,228
41,32.5,8,"MAT","-",152270.1869,42331111.9582,278
21,15,1,"-","her-3a22",316842.7184,6970539.8048,22
31,18,1,"-","her-3a22",8332731.729,391638391.263,47
31,17.5,2,"-","her-3a22",6574114.6698,302409274.8108,46
31,19,2,"-","her-3a22",6971839.1402,397394830.9914,57
151,22,2,"-","her-3a22",138579.838,10947807.202,79
41,25,2,"-","her-3a22",553928.1099,83089216.485,150
42,25,2,"-","her-3a22",1748952.3048,262342845.72,150
42,26,3,"-","her-3a22",256529.868,32322763.368,126
151,26,4,"-","her-3a22",124739.9164,17089368.5468,137
21,8.5,0,"IMM","her-3a22",2275368.3942,9101473.5768,4
21,11.5,1,"IMM","her-3a22",9400200.9124,94002009.124,10
21,12,1,"IMM","her-3a22",1134439.915,14180498.9375,12.5
71,12,1,"IMM","her-3a22",11518.9663,161265.5282,14
151,12,1,"IMM","her-3a22",139977.0148,1959678.2072,14
21,12.5,1,"IMM","her-3a22",496572.0229,7448580.3435,15
71,12.5,1,"IMM","her-3a22",95238.6227,1347992.8136,14.1538461538462
151,12.5,1,"IMM","her-3a22",2152878.153,30427344.5624,14.1333333333333
21,13,1,"IMM","her-3a22",2009232.0172,28631556.2451,14.25
71,13,1,"IMM","her-3a22",61524.78,888417.8232,14.44
151,13,1,"IMM","her-3a22",2751810.7949,39249511.8641,14.2631578947368
21,13.5,1,"IMM","her-3a22",7707218.367,132564155.9124,17.2
71,13.5,1,"IMM","her-3a22",50320.6816,989115.8977,19.65625
151,13.5,1,"IMM","her-3a22",6556840.8234,129419548.6333,19.7380952380952
21,14,1,"IMM","her-3a22",14380092.4032,273221755.6608,19
42,14,1,"IMM","her-3a22",372364.767,8564389.641,23
71,14,1,"IMM","her-3a22",77264.615,1613285.1612,20.88
151,14,1,"IMM","her-3a22",9810466.853,209052130.0312,21.3090909090909
21,14.5,1,"IMM","her-3a22",6119123.8966,126618794.4758,20.6923076923077
42,14.5,1,"IMM","her-3a22",3594124.802,82664870.446,23
71,14.5,1,"IMM","her-3a22",37431.7294,902680.5513,24.1153846153846
151,14.5,1,"IMM","her-3a22",6303745.9744,152274863.6941,24.15625
21,15,1,"IMM","her-3a22",6970539.8048,172679281.528,24.7727272727273
41,15,1,"IMM","her-3a22",3702.6108,77754.8268,21
42,15,1,"IMM","her-3a22",11415551.9658,288334748.0394,25.258064516129
71,15,1,"IMM","her-3a22",67648.443,1731058.788,25.5890410958904
151,15,1,"IMM","her-3a22",16025505.7224,408005691.668,25.4597701149425
152,15,1,"IMM","her-3a22",300341.0166,6307161.3486,21
21,15.5,1,"IMM","her-3a22",2953682.6137,78840605.1503,26.6923076923077
31,15.5,1,"IMM","her-3a22",268234.9372,7242343.3044,27
41,15.5,1,"IMM","her-3a22",52425.5088,1415488.7376,27
42,15.5,1,"IMM","her-3a22",5524085.272,160198472.888,29
71,15.5,1,"IMM","her-3a22",5008.8,132733.2,26.5
151,15.5,1,"IMM","her-3a22",1749404.5983,46456410.9993,26.5555555555556
152,15.5,1,"IMM","her-3a22",600682.0332,16218414.8964,27
21,16,1,"IMM","her-3a22",4694241.886,127448667.2049,27.15
31,16,1,"IMM","her-3a22",732584.935,23442717.92,32
42,16,1,"IMM","her-3a22",3407904.7607,98519428.5366,28.9090909090909
71,16,1,"IMM","her-3a22",8012.151,248376.681,31
151,16,1,"IMM","her-3a22",2155338.1752,67713541.0042,31.4166666666667
21,16.5,1,"IMM","her-3a22",11401389.5458,347434235.4835,30.472972972973
31,16.5,1,"IMM","her-3a22",595537.6706,19057205.4592,32
41,16.5,1,"IMM","her-3a22",892677.6162,33425817.4066,37.4444444444444
42,16.5,1,"IMM","her-3a22",2615775.9056,86558402.6944,33.0909090909091
71,16.5,1,"IMM","her-3a22",19914.612,637267.584,32
151,16.5,1,"IMM","her-3a22",841858.1088,27220078.8512,32.3333333333333
152,16.5,1,"IMM","her-3a22",267417.3366,8824772.1078,33
21,17,1,"IMM","her-3a22",19263115.8585,652520213.4883,33.8740740740741
31,17,1,"IMM","her-3a22",4660033.3975,162384240.6975,34.8461538461538
41,17,1,"IMM","her-3a22",111555.7595,4127563.1015,37
42,17,1,"IMM","her-3a22",5641766.5046,194412224.145,34.4594594594595
71,17,1,"IMM","her-3a22",1220.0054,37820.1674,31
151,17,1,"IMM","her-3a22",1343283.5038,43368867.4084,32.2857142857143
21,17.5,1,"IMM","her-3a22",56086871.5876,2018024545.4089,35.9803370786517
31,17.5,1,"IMM","her-3a22",10289918.6136,389301920.8812,37.8333333333333
41,17.5,1,"IMM","her-3a22",511948.88,19966006.32,39
42,17.5,1,"IMM","her-3a22",915807.1728,35258576.1528,38.5
71,17.5,1,"IMM","her-3a22",701.5031,27358.6209,39
151,17.5,1,"IMM","her-3a22",683228.1639,27556869.2773,40.3333333333333
152,17.5,1,"IMM","her-3a22",300341.0166,12013640.664,40
21,18,1,"IMM","her-3a22",45437082.5082,1717979611.8895,37.8100775193798
31,18,1,"IMM","her-3a22",2777577.243,108325512.477,39
41,18,1,"IMM","her-3a22",1324364.0784,59154928.8352,44.6666666666667
42,18,1,"IMM","her-3a22",221577.6952,8641530.1128,39
71,18,1,"IMM","her-3a22",610.0027,22570.0999,37
151,18,1,"IMM","her-3a22",237217.1319,8777033.8803,37
152,18,1,"IMM","her-3a22",488976.6904,20048044.3064,41
21,18.5,1,"IMM","her-3a22",26647885.8312,1145125662.6912,42.9724770642202
31,18.5,1,"IMM","her-3a22",5638626.9904,273325024.1136,48.4736842105263
41,18.5,1,"IMM","her-3a22",1884549.0852,91505327.8036,48.5555555555556
42,18.5,1,"IMM","her-3a22",1903768.347,102803490.738,54
21,19,1,"IMM","her-3a22",11542405.5675,510943819.788,44.2666666666667
31,19,1,"IMM","her-3a22",7922544.4775,398979339.8869,50.36
41,19,1,"IMM","her-3a22",393305.05,20845167.65,53
42,19,1,"IMM","her-3a22",3343895.3727,165962807.1819,49.6315789473684
21,19.5,1,"IMM","her-3a22",3277690.5684,162245683.1358,49.5
31,19.5,1,"IMM","her-3a22",5330867.3648,291198629.8022,54.625
41,19.5,1,"IMM","her-3a22",2975856.3832,170007795.3112,57.1290322580645
42,19.5,1,"IMM","her-3a22",1634700.2856,98082017.136,60
151,19.5,1,"IMM","her-3a22",873988.9907,47195405.4978,54
152,19.5,1,"IMM","her-3a22",518390.3868,27993080.8872,54
21,20,1,"IMM","her-3a22",1833634.5013,91943672.8509,50.1428571428571
31,20,1,"IMM","her-3a22",7401185.0388,452177162.1324,61.0952380952381
41,20,1,"IMM","her-3a22",5443812.6189,338156830.9152,62.1176470588235
151,20,1,"IMM","her-3a22",572233.9563,34715526.6822,60.6666666666667
152,20,1,"IMM","her-3a22",5990664.12,367427399.36,61.3333333333333
21,20.5,1,"IMM","her-3a22",516540.8294,32542072.2522,63
41,20.5,1,"IMM","her-3a22",835945.5405,59352133.3755,71
41,21,1,"IMM","her-3a22",1642825.035,110397842.352,67.2
42,21,1,"IMM","her-3a22",344428.6394,23076718.8398,67
41,21.5,1,"IMM","her-3a22",1489872.802,116210078.556,78
42,21.5,1,"IMM","her-3a22",2412636.8058,188185670.8524,78
21,16.5,2,"IMM","her-3a22",154072.8317,4622184.951,30
21,17,2,"IMM","her-3a22",285379.4942,9417523.3086,33
31,17,2,"IMM","her-3a22",2150784.645,75277462.575,35
42,17.5,2,"IMM","her-3a22",572379.483,22322799.837,39
21,18,2,"IMM","her-3a22",4050592.6267,154098632.5375,38.0434782608696
41,18,2,"IMM","her-3a22",110363.6732,4414546.928,40
42,18,2,"IMM","her-3a22",443155.3904,19388048.33,43.75
71,18,2,"IMM","her-3a22",610.0027,23180.1026,38
151,18,2,"IMM","her-3a22",237217.1319,9014251.0122,38
21,18.5,2,"IMM","her-3a22",2933712.2016,134461809.24,45.8333333333333
31,18.5,2,"IMM","her-3a22",2374158.7328,111585460.4416,47
41,18.5,2,"IMM","her-3a22",942274.5426,44286903.5022,47
21,19,2,"IMM","her-3a22",12568397.1735,568399349.724,45.2244897959184
41,19,2,"IMM","her-3a22",589957.575,33430929.25,56.6666666666667
42,19,2,"IMM","her-3a22",351988.9866,17599449.33,50
152,19,2,"IMM","her-3a22",710957.6664,40287601.096,56.6666666666667
21,19.5,2,"IMM","her-3a22",13657044.035,671107143.8799,49.14
31,19.5,2,"IMM","her-3a22",1999075.2618,101952838.3518,51
41,19.5,2,"IMM","her-3a22",287986.1016,18911087.3384,65.6666666666667
42,19.5,2,"IMM","her-3a22",1634700.2856,97673342.0646,59.75
21,20,2,"IMM","her-3a22",16764658.2976,929128796.5873,55.421875
31,20,2,"IMM","her-3a22",704874.7656,44407110.2328,63
41,20,2,"IMM","her-3a22",2988759.8692,188505354.6074,63.0714285714286
42,20,2,"IMM","her-3a22",2038562.616,133695731.566,65.5833333333333
151,20,2,"IMM","her-3a22",1525957.2168,93846368.8332,61.5
152,20,2,"IMM","her-3a22",499222.01,32699041.655,65.5
21,20.5,2,"IMM","her-3a22",8781194.0998,508792716.959,57.9411764705882
31,20.5,2,"IMM","her-3a22",21832930.7448,1331418901.6695,60.9821428571428
41,20.5,2,"IMM","her-3a22",8837138.571,585281299.1415,66.2297297297297
151,20.5,2,"IMM","her-3a22",4266612.298,257473642.137,60.3461538461538
152,20.5,2,"IMM","her-3a22",10426097.8249,678204948.7563,65.0487804878049
21,21,2,"IMM","her-3a22",15205793.957,954406216.45,62.7659574468085
31,21,2,"IMM","her-3a22",17642155.3528,1204478060.9048,68.2727272727273
41,21,2,"IMM","her-3a22",8104603.506,567431767.089,70.0135135135135
42,21,2,"IMM","her-3a22",2066571.8364,160159317.321,77.5
151,21,2,"IMM","her-3a22",2012809.299,129490731.569,64.3333333333333
152,21,2,"IMM","her-3a22",3295563.9561,213704647.3071,64.8461538461538
21,21.5,2,"IMM","her-3a22",15392476.5702,1080337076.4852,70.1860465116279
31,21.5,2,"IMM","her-3a22",11438230.505,854347832.335,74.6923076923077
41,21.5,2,"IMM","her-3a22",11648096.452,891214821.56,76.5116279069767
151,21.5,2,"IMM","her-3a22",1998872.0466,145456381.2372,72.7692307692308
152,21.5,2,"IMM","her-3a22",8052050.8467,528058689.3981,65.5806451612903
21,22,2,"IMM","her-3a22",13831095.3796,1119590773.3592,80.9473684210526
31,22,2,"IMM","her-3a22",8981159.254,741394696.4177,82.55
41,22,2,"IMM","her-3a22",12333100.2564,1052157604.9908,85.3116883116883
42,22,2,"IMM","her-3a22",3582220.596,358222059.6,100
151,22,2,"IMM","her-3a22",6651832.224,595338984.048,89.5
152,22,2,"IMM","her-3a22",15611350.968,1382124939.0336,88.5333333333333
21,22.5,2,"IMM","her-3a22",6073650.7529,513044851.8332,84.4705882352941
31,22.5,2,"IMM","her-3a22",6979002.4575,580653004.464,83.2
41,22.5,2,"IMM","her-3a22",8764477.53,781061022.5485,89.1166666666667
42,22.5,2,"IMM","her-3a22",9094509.42,871254002.436,95.8
151,22.5,2,"IMM","her-3a22",4027900.2848,363014513.1676,90.125
152,22.5,2,"IMM","her-3a22",8306231.0176,696944696.3205,83.90625
21,23,2,"IMM","her-3a22",4111964.8779,354750424.4661,86.2727272727273
31,23,2,"IMM","her-3a22",1610472.2364,126019452.4983,78.25
41,23,2,"IMM","her-3a22",7327108.773,701122897.2564,95.6888888888889
42,23,2,"IMM","her-3a22",3553415.2583,337761471.3942,95.0526315789474
151,23,2,"IMM","her-3a22",2662757.9308,268091309.851,100.681818181818
152,23,2,"IMM","her-3a22",4802500.6423,495668618.9237,103.210526315789
21,23.5,2,"IMM","her-3a22",360025.1007,36002510.07,100
31,23.5,2,"IMM","her-3a22",1246063.5813,125852421.7113,101
41,23.5,2,"IMM","her-3a22",6250386.832,659572070.4468,105.525
42,23.5,2,"IMM","her-3a22",4305838.6066,490678390.7782,113.95652173913
151,23.5,2,"IMM","her-3a22",1201561.284,138299703.7884,115.1
152,23.5,2,"IMM","her-3a22",3898070.127,424889643.843,109
21,24,2,"IMM","her-3a22",745348.141,80497599.228,108
31,24,2,"IMM","her-3a22",714335.3258,80362724.1525,112.5
41,24,2,"IMM","her-3a22",349442.6994,40185910.431,115
21,24.5,2,"IMM","her-3a22",780714.735,81194332.44,104
41,24.5,2,"IMM","her-3a22",3804938.2083,459997003.3929,120.894736842105
42,24.5,2,"IMM","her-3a22",3045806.4416,358702281.6992,117.769230769231
151,24.5,2,"IMM","her-3a22",549244.57,68655571.25,125
152,24.5,2,"IMM","her-3a22",1241400.5305,155175066.3125,125
31,25,2,"IMM","her-3a22",261921.9017,29597174.8921,113
41,25,2,"IMM","her-3a22",2031069.7363,279364410.0929,137.545454545455
151,25,2,"IMM","her-3a22",891078.3048,129206354.196,145
152,25,2,"IMM","her-3a22",1435496.814,203601298.119,141.833333333333
41,25.5,2,"IMM","her-3a22",148296.1928,21206355.5704,143
42,25.5,2,"IMM","her-3a22",239307.4416,36614038.5648,153
152,25.5,2,"IMM","her-3a22",240830.1159,34438706.5737,143
41,26,2,"IMM","her-3a22",156197.734,23585857.834,151
21,18.5,3,"IMM","her-3a22",488952.0336,22002841.512,45
41,18.5,3,"IMM","her-3a22",104697.1714,4816069.8844,46
42,18.5,3,"IMM","her-3a22",126917.8898,5838222.9308,46
21,19,3,"IMM","her-3a22",512995.803,23084811.135,45
21,19.5,3,"IMM","her-3a22",546281.7614,25675242.7858,47
21,20,3,"IMM","her-3a22",2095582.2872,106088853.2895,50.625
31,20,3,"IMM","her-3a22",704874.7656,36653487.8112,52
41,20,3,"IMM","her-3a22",320224.2717,21134801.9322,66
42,20,3,"IMM","her-3a22",509640.654,33636283.164,66
21,20.5,3,"IMM","her-3a22",5165408.294,306050441.4195,59.25
41,20.5,3,"IMM","her-3a22",835945.5405,61501707.6225,73.5714285714286
21,21,3,"IMM","her-3a22",1617637.655,93822983.99,58
31,21,3,"IMM","her-3a22",1603832.3048,99437602.8976,62
41,21,3,"IMM","her-3a22",1533303.366,102950368.86,67.1428571428571
151,21,3,"IMM","her-3a22",1341872.866,86416612.5704,64.4
152,21,3,"IMM","her-3a22",1014019.6788,65911279.122,65
21,21.5,3,"IMM","her-3a22",13244689.1418,877013199.93,66.2162162162162
31,21.5,3,"IMM","her-3a22",3959387.4825,267918552.9825,67.6666666666667
41,21.5,3,"IMM","her-3a22",7313921.028,530259274.53,72.5
42,21.5,3,"IMM","her-3a22",2969399.1456,265390048.638,89.375
151,21.5,3,"IMM","her-3a22",2613909.5994,208497730.3992,79.7647058823529
152,21.5,3,"IMM","her-3a22",6493589.3925,457668180.3834,70.48
21,22,3,"IMM","her-3a22",11283262.0202,856799961.1468,75.9354838709677
31,22,3,"IMM","her-3a22",11226449.0675,844678027.8387,75.24
41,22,3,"IMM","her-3a22",3203402.664,254029831.2552,79.3
42,22,3,"IMM","her-3a22",179111.0298,16119992.682,90
152,22,3,"IMM","her-3a22",1040756.7312,83260538.496,80
21,22.5,3,"IMM","her-3a22",4644556.4581,366205413.0425,78.8461538461538
31,22.5,3,"IMM","her-3a22",6513735.627,540174790.2105,82.9285714285714
41,22.5,3,"IMM","her-3a22",5989059.6455,496215502.8235,82.8536585365854
42,22.5,3,"IMM","her-3a22",3637803.768,380150493.756,104.5
151,22.5,3,"IMM","her-3a22",1636334.4907,131536118.6755,80.3846153846154
152,22.5,3,"IMM","her-3a22",8046661.2983,639320218.6359,79.4516129032258
21,23,3,"IMM","her-3a22",7102484.7891,626140106.4075,88.1578947368421
31,23,3,"IMM","her-3a22",3220944.4728,283845731.6655,88.125
41,23,3,"IMM","her-3a22",3093668.1486,278104484.0952,89.8947368421053
42,23,3,"IMM","her-3a22",561065.5671,50495901.039,90
152,23,3,"IMM","her-3a22",2022105.5336,171373443.9726,84.75
21,23.5,3,"IMM","her-3a22",1440100.4028,121328458.9359,84.25
31,23.5,3,"IMM","her-3a22",1246063.5813,122114230.9674,98
41,23.5,3,"IMM","her-3a22",2968933.7452,292518103.7376,98.5263157894737
151,23.5,3,"IMM","her-3a22",1321717.4124,111745199.412,84.5454545454546
152,23.5,3,"IMM","her-3a22",1559228.0508,133054127.0016,85.3333333333333
31,24,3,"IMM","her-3a22",357167.6629,37859772.2674,106
41,24,3,"IMM","her-3a22",1397770.7976,151658131.5396,108.5
42,24,3,"IMM","her-3a22",822158.5996,85298954.7085,103.75
152,24,3,"IMM","her-3a22",732875.7594,84280712.331,115
21,24.5,3,"IMM","her-3a22",1561429.47,185810106.93,119
31,24.5,3,"IMM","her-3a22",465022.2408,46502224.08,100
41,24.5,3,"IMM","her-3a22",600779.7171,61680050.9556,102.666666666667
151,24.5,3,"IMM","her-3a22",109848.914,11094740.314,101
152,24.5,3,"IMM","her-3a22",496560.2122,51642262.0688,104
41,25,3,"IMM","her-3a22",1477141.6264,191289840.6188,129.5
42,25,3,"IMM","her-3a22",1311714.2286,183639992.004,140
151,25,3,"IMM","her-3a22",556923.9405,69615492.5625,125
152,25,3,"IMM","her-3a22",1196247.345,149530918.125,125
41,26,3,"IMM","her-3a22",312395.468,48421297.54,155
42,26,3,"IMM","her-3a22",769589.604,119286388.62,155
41,26.5,3,"IMM","her-3a22",272375.4494,41945819.2076,154
41,27.5,3,"IMM","her-3a22",348963.1298,61417510.8448,176
41,28.5,3,"IMM","her-3a22",128066.378,23564213.552,184
151,28.5,3,"IMM","her-3a22",109278.15,20107179.6,184
152,28.5,3,"IMM","her-3a22",251017.8114,46187277.2976,184
21,19.5,4,"IMM","her-3a22",273140.8807,14203325.7964,52
21,20.5,4,"IMM","her-3a22",774811.2441,42356348.0108,54.6666666666667
21,21,4,"IMM","her-3a22",647055.062,43352689.154,67
21,21.5,4,"IMM","her-3a22",357964.5714,21119909.7126,59
41,21.5,4,"IMM","her-3a22",1489872.802,121492354.854,81.5454545454545
