strata,length,age,maturity,stock,number,biomass_g,meanW_g
91,23.5,4,MAT,her-47d3,2498289.168,319781013.5,128
91,24,4,MAT,her-47d3,15062903.25,1955917987,129.85
91,24.5,4,MAT,her-47d3,28804478.87,3821394196,132.6666667
91,25,4,MAT,her-47d3,91410210.11,12889516739,141.0074074
91,25.5,4,MAT,her-47d3,144709337,22096621028,152.6965812
91,26,4,MAT,her-47d3,59921648.58,9252709179,154.4134615
91,26.5,4,MAT,her-47d3,62796664.68,10366016702,165.0727273
91,27,4,MAT,her-47d3,25591838.55,4432395167,173.1956522
91,27.5,4,MAT,her-47d3,1729132.696,287036027.6,166
91,28,4,MAT,her-47d3,2056561.14,410798087.7,199.75
91,28.5,4,MAT,her-47d3,3571018.587,778482052,218
91,29,4,MAT,her-47d3,439938.2574,94146787.08,214
91,24.5,5,MAT,her-47d3,5120796.243,691307492.8,135
91,25,5,MAT,her-47d3,27084506.7,3801310515,140.35
91,25.5,5,MAT,her-47d3,69262588.65,10381348890,149.8839286
91,26,5,MAT,her-47d3,154989648.7,23920261178,154.3345725
91,26.5,5,MAT,her-47d3,136440026,22839717822,167.3974895
91,27,5,MAT,her-47d3,96803911.02,17014678222,175.7643678
91,27.5,5,MAT,her-47d3,116428268.2,21544417017,185.0445545
91,28,5,MAT,her-47d3,41645363.09,8446296602,202.8148148
91,28.5,5,MAT,her-47d3,23657998.14,5152087067,217.7735849
91,29,5,MAT,her-47d3,18917345.07,4395863068,232.372093
91,29.5,5,MAT,her-47d3,7006861.124,1690302204,241.2352941
91,30,5,MAT,her-47d3,1945221.683,476255108.7,244.8333333
91,30.5,5,MAT,her-47d3,1672054.432,437660247.5,261.75
91,22.5,6,MAT,her-47d3,1160931.518,121897809.4,105
91,25.5,6,MAT,her-47d3,1236831.94,180577463.3,146
91,26,6,MAT,her-47d3,38603369.76,6297534798,163.1343284
91,26.5,6,MAT,her-47d3,35394483.73,6036472112,170.5483871
91,27,6,MAT,her-47d3,59528841.83,10511013166,176.5700935
91,27.5,6,MAT,her-47d3,19020459.66,3411578810,179.3636364
91,28,6,MAT,her-47d3,29305996.25,5983564637,204.1754386
91,28.5,6,MAT,her-47d3,19194224.91,4113813412,214.3255814
91,29,6,MAT,her-47d3,12758209.46,2980581694,233.6206897
91,29.5,6,MAT,her-47d3,13189385.64,3257366086,246.96875
91,30,6,MAT,her-47d3,4538850.593,1163242566,256.2857143
91,30.5,6,MAT,her-47d3,2926095.255,757440657.5,258.8571429
91,31,6,MAT,her-47d3,1381026.581,358376397.7,259.5
91,26,7,MAT,her-47d3,576169.6979,81816097.1,142
91,26.5,7,MAT,her-47d3,14842848.01,2449069922,165
91,27,7,MAT,her-47d3,2781721.581,486801276.7,175
91,27.5,7,MAT,her-47d3,6916530.785,1362556565,197
91,28,7,MAT,her-47d3,9254525.13,1767100160,190.9444444
91,28.5,7,MAT,her-47d3,6695659.851,1425282794,212.8666667
91,29,7,MAT,her-47d3,3079567.802,704341150.1,228.7142857
91,29.5,7,MAT,her-47d3,3297346.411,789302297.2,239.375
91,30,7,MAT,her-47d3,1296814.455,335226536.7,258.5
91,31.5,7,MAT,her-47d3,705263.7374,185484362.9,263
91,27.5,8,MAT,her-47d3,1152755.131,190780974.1,165.5
91,28,8,MAT,her-47d3,1542420.855,294602383.3,191
91,28.5,8,MAT,her-47d3,2231886.617,492800565,220.8
91,29,8,MAT,her-47d3,2199691.287,534524982.7,243
91,29.5,8,MAT,her-47d3,4533851.315,1077820108,237.7272727
91,30.5,8,MAT,her-47d3,836027.2158,230743511.6,276
91,31.5,8,MAT,her-47d3,1410527.475,397768747.9,282
91,32,8,MAT,her-47d3,335424.8614,97944059.53,292
91,28.5,9,MAT,her-47d3,2231886.617,445038191.4,199.4
91,29,9,MAT,her-47d3,2199691.287,456215972.9,207.4
91,29.5,9,MAT,her-47d3,824336.6028,232462922,282
91,30,9,MAT,her-47d3,648407.2276,170206897.2,262.5
91,29,10,MAT,her-47d3,1759753.03,369548136.2,210
91,29.5,10,MAT,her-47d3,412168.3014,87791848.2,213
91,30,10,MAT,her-47d3,648407.2276,164695435.8,254
91,31,10,MAT,her-47d3,345256.6452,99433913.82,288
91,31.5,10,MAT,her-47d3,705263.7374,205231747.6,291
91,31,11,MAT,her-47d3,345256.6452,97707630.59,283
101,12.5,1,IMM,her-47d3,5545265.305,72088448.96,13
101,13.5,1,IMM,her-47d3,1848421.768,33271591.83,18
101,14.5,1,IMM,her-47d3,11090530.61,243991673.4,22
101,15,1,IMM,her-47d3,11090530.61,266172734.6,24
101,15.5,1,IMM,her-47d3,44362122.44,1237703216,27.9
101,16,1,IMM,her-47d3,27726326.52,867437929.8,31.28571429
101,16.5,1,IMM,her-47d3,55452653.05,1796665959,32.4
101,17,1,IMM,her-47d3,44362122.44,1688225215,38.05555556
101,17.5,1,IMM,her-47d3,25877904.76,1027722503,39.71428571
101,18,1,IMM,her-47d3,25877904.76,1048055143,40.5
101,18.5,1,IMM,her-47d3,22181061.22,995375122.2,44.875
101,19,1,IMM,her-47d3,16635795.91,835486639.3,50.22222222
101,19.5,1,IMM,her-47d3,7393687.073,414046476.1,56
111,27.5,4,-,her-47d3,12408936.86,2481787372,200
111,29.5,5,-,her-47d3,12013024.61,2991243127,249
111,31,5,-,her-47d3,1287196.594,346255883.9,269
111,31.5,5,-,her-47d3,1372605.94,360995362.2,263
111,28,6,-,her-47d3,4726418.91,973642295.4,206
111,29.5,6,-,her-47d3,5339122.048,1110537386,208
111,21,1,IMM,her-47d3,358116.3655,27252655.41,76.1
111,22,1,IMM,her-47d3,1111027.709,102881165.8,92.6
111,21,2,IMM,her-47d3,358116.3655,28040511.42,78.3
111,21.5,2,IMM,her-47d3,2348734.661,195884470.7,83.4
111,22,2,IMM,her-47d3,555513.8544,58884468.57,106
111,22.5,2,IMM,her-47d3,2948117.776,291667118.7,98.93333333
111,24,2,IMM,her-47d3,1360878.185,129827778.8,95.4
111,23,3,IMM,her-47d3,445240.7234,52983646.08,119
111,23.5,3,IMM,her-47d3,563094.1339,73202237.41,130
111,22,2,MAT,her-47d3,1111027.709,110325051.5,99.3
111,22.5,2,MAT,her-47d3,491352.9627,50609355.16,103
111,23,2,MAT,her-47d3,3561925.787,367190024.6,103.0875
111,23.5,2,MAT,her-47d3,6757129.607,778759187.2,115.25
111,24,2,MAT,her-47d3,2721756.369,344982619.8,126.75
111,24.5,2,MAT,her-47d3,2166969.654,281706055,130
111,25.5,2,MAT,her-47d3,19472379.19,2920856878,150
111,27,2,MAT,her-47d3,988631.9115,173010584.5,175
111,23,3,MAT,her-47d3,445240.7234,53428886.81,120
111,23.5,3,MAT,her-47d3,11261882.68,1284417719,114.05
111,24,3,MAT,her-47d3,39465467.35,4883511365,123.7413793
111,24.5,3,MAT,her-47d3,62119796.74,8269878522,133.127907
111,25,3,MAT,her-47d3,107014648.3,14519096083,135.673913
111,25.5,3,MAT,her-47d3,146927952,21892264853,149
111,26,3,MAT,her-47d3,118419869.3,18786531986,158.6434109
111,26.5,3,MAT,her-47d3,79684501.61,13641049211,171.1882353
111,27,3,MAT,her-47d3,78101921.01,13882369301,177.7468354
111,27.5,3,MAT,her-47d3,87896636.09,17394227242,197.8941176
111,28,3,MAT,her-47d3,11816047.27,2484914742,210.3
111,28.5,3,MAT,her-47d3,5193450.906,1195792071,230.25
111,29,3,MAT,her-47d3,2654878.514,626551329.3,236
111,23,4,MAT,her-47d3,445240.7234,57881294.04,130
111,23.5,4,MAT,her-47d3,1126188.268,148093757.2,131.5
111,24,4,MAT,her-47d3,2041317.277,255164659.6,125
111,24.5,4,MAT,her-47d3,18058080.45,2407503285,133.32
111,25,4,MAT,her-47d3,37997954.82,5496520485,144.6530612
111,25.5,4,MAT,her-47d3,86740598.19,12608365523,145.3571429
111,26,4,MAT,her-47d3,73438678.66,12080662640,164.5
111,26.5,4,MAT,her-47d3,81559431.06,13761044695,168.7241379
111,27,4,MAT,her-47d3,59317914.69,10374703279,174.9
111,27.5,4,MAT,her-47d3,40329044.79,8145432970,201.974359
111,28,4,MAT,her-47d3,50809003.28,10754966229,211.6744186
111,28.5,4,MAT,her-47d3,28563979.98,6404823330,224.2272727
111,29,4,MAT,her-47d3,9292074.798,2192929652,236
111,29.5,4,MAT,her-47d3,6673902.56,1629767005,244.2
111,31.5,4,MAT,her-47d3,1372605.94,403546146.3,294
111,24.5,5,MAT,her-47d3,13001817.92,1939437840,149.1666667
111,25,5,MAT,her-47d3,24039522.44,3530707924,146.8709677
111,25.5,5,MAT,her-47d3,33634109.5,5047771750,150.0789474
111,26,5,MAT,her-47d3,152385258.2,25393259115,166.6385542
111,26.5,5,MAT,her-47d3,230616322.3,39360393935,170.6747967
111,27,5,MAT,her-47d3,174987848.3,32788965977,187.3785311
111,27.5,5,MAT,her-47d3,226463097.7,43511937097,192.1369863
111,28,5,MAT,her-47d3,255226621.1,53520786128,209.6990741
111,28.5,5,MAT,her-47d3,328485769.8,74006675411,225.2964427
111,29,5,MAT,her-47d3,237611627,56939179485,239.6312849
111,29.5,5,MAT,her-47d3,221573565,55269256660,249.439759
111,30,5,MAT,her-47d3,163519936.1,43190885589,264.1322314
111,30.5,5,MAT,her-47d3,113605025.6,31102247793,273.7752809
111,31,5,MAT,her-47d3,36041504.64,10078749333,279.6428571
111,31.5,5,MAT,her-47d3,27452118.8,7841697735,285.65
111,32,5,MAT,her-47d3,5743622.515,1651291473,287.5
111,32.5,5,MAT,her-47d3,1523683.046,510433820.3,335
111,35,5,MAT,her-47d3,1872431.984,681565242.3,364
111,25,6,MAT,her-47d3,3877342.329,569969322.3,147
111,25.5,6,MAT,her-47d3,7965973.303,1290487675,162
111,26,6,MAT,her-47d3,26621521.02,4499037052,169
111,26.5,6,MAT,her-47d3,39373518.44,7267226547,184.5714286
111,27,6,MAT,her-47d3,103806350.7,18043521017,173.8190476
111,27.5,6,MAT,her-47d3,72385465.01,14450206973,199.6285714
111,28,6,MAT,her-47d3,126431705.8,26211537668,207.317757
111,28.5,6,MAT,her-47d3,81796851.77,18939217091,231.5396825
111,29,6,MAT,her-47d3,189823813.7,45394440268,239.1398601
111,29.5,6,MAT,her-47d3,154834539.4,38980930072,251.7586207
111,30,6,MAT,her-47d3,160817127.2,43008445991,267.4369748
111,30.5,6,MAT,her-47d3,90628728.28,24659949319,272.0985915
111,31,6,MAT,her-47d3,57923846.74,16065500693,277.3555556
111,31.5,6,MAT,her-47d3,16471271.28,4841181150,293.9166667
111,32,6,MAT,her-47d3,8615433.773,2670784470,310
111,32.5,6,MAT,her-47d3,6094732.183,1900032758,311.75
111,33,6,MAT,her-47d3,6961628.631,2393059842,343.75
111,33.5,6,MAT,her-47d3,4312516.518,1388630319,322
111,26,7,MAT,her-47d3,4589917.417,780285960.8,170
111,27,7,MAT,her-47d3,24715797.79,4099856537,165.88
111,27.5,7,MAT,her-47d3,15511171.07,3118779464,201.0666667
111,28,7,MAT,her-47d3,16542466.18,3564901463,215.5
111,28.5,7,MAT,her-47d3,29862342.71,6612561366,221.4347826
111,29,7,MAT,her-47d3,23893906.62,5551350972,232.3333333
111,29.5,7,MAT,her-47d3,24026049.22,6026534012,250.8333333
111,30,7,MAT,her-47d3,48650559.49,12749149395,262.0555556
111,30.5,7,MAT,her-47d3,35740906.93,10343163173,289.3928571
111,31,7,MAT,her-47d3,41190291.02,11741807333,285.0625
111,31.5,7,MAT,her-47d3,12353453.46,3636033135,294.3333333
111,32,7,MAT,her-47d3,10051339.4,3173351440,315.7142857
111,32.5,7,MAT,her-47d3,1523683.046,476912793.3,313
111,33,7,MAT,her-47d3,1740407.158,532564590.3,306
111,27,8,MAT,her-47d3,7909055.292,1423629953,180
111,27.5,8,MAT,her-47d3,3102234.215,508766411.2,164
111,28,8,MAT,her-47d3,7089628.364,1413199254,199.3333333
111,28.5,8,MAT,her-47d3,11685264.54,2383793966,204
111,29,8,MAT,her-47d3,11946953.31,2723905355,228
111,29.5,8,MAT,her-47d3,36039073.82,8664060303,240.4074074
111,30,8,MAT,her-47d3,22973875.31,5806984837,252.7647059
111,30.5,8,MAT,her-47d3,29358602.12,8425918808,287
111,31,8,MAT,her-47d3,20595145.51,6069131942,294.6875
111,31.5,8,MAT,her-47d3,16471271.28,5052562465,306.75
111,32,8,MAT,her-47d3,12923150.66,3927201895,303.8888889
111,32.5,8,MAT,her-47d3,6094732.183,1979264276,324.75
111,33,8,MAT,her-47d3,1740407.158,530824183.1,305
111,33.5,8,MAT,her-47d3,1437505.506,467189289.4,325
111,28.5,9,MAT,her-47d3,14281989.99,3023886790,211.7272727
111,29,9,MAT,her-47d3,9292074.798,2028327185,218.2857143
111,29.5,9,MAT,her-47d3,8008683.072,2202387845,275
111,30,9,MAT,her-47d3,9459831.011,2389283033,252.5714286
111,30.5,9,MAT,her-47d3,2552921.923,699500607,274
111,31,9,MAT,her-47d3,7723179.566,2171500655,281.1666667
111,31.5,9,MAT,her-47d3,4117817.82,1147498566,278.6666667
111,32,9,MAT,her-47d3,5743622.515,1781958885,310.25
111,32.5,9,MAT,her-47d3,6094732.183,2088969456,342.75
111,33,9,MAT,her-47d3,1740407.158,617844541,355
111,33.5,9,MAT,her-47d3,1437505.506,491626883,342
111,35.5,9,MAT,her-47d3,1354274.706,509207289.3,376
111,29,10,MAT,her-47d3,2654878.514,708852563.2,267
111,29.5,10,MAT,her-47d3,4004341.536,904981187.1,226
111,30,10,MAT,her-47d3,2702808.86,689216259.4,255
111,30.5,10,MAT,her-47d3,5105843.847,1307096025,256
111,31,10,MAT,her-47d3,5148786.377,1538199930,298.75
111,31.5,10,MAT,her-47d3,4117817.82,1290249584,313.3333333
111,32.5,10,MAT,her-47d3,1523683.046,452533864.6,297
111,30.5,11,MAT,her-47d3,2552921.923,778641186.6,305
111,31,11,MAT,her-47d3,1287196.594,296055216.7,230
111,32.5,11,MAT,her-47d3,1523683.046,530241699.9,348
111,33,11,MAT,her-47d3,1740407.158,630027391.1,362
111,31.5,12,MAT,her-47d3,2745211.88,867486954,316
121,31,5,-,her-47d3,417825.7717,112395132.6,269
121,21.5,2,IMM,her-47d3,930901.3058,73401567.96,78.85
121,22.5,2,IMM,her-47d3,358662.6735,33367584.06,93.03333333
121,23,2,IMM,her-47d3,519985.1639,60318279.01,116
121,23.5,3,IMM,her-47d3,559855.4925,72781214.03,130
121,22,2,MAT,her-47d3,119554.2245,12194530.9,102
121,23,2,MAT,her-47d3,3639896.147,374441316.5,102.8714286
121,23.5,2,MAT,her-47d3,5038699.433,567917411.6,112.7111111
121,24,2,MAT,her-47d3,2210999.58,253527951.8,114.6666667
121,24.5,2,MAT,her-47d3,4307944.865,556442878.4,129.1666667
121,25,2,MAT,her-47d3,684405.441,87603896.45,128
121,27,2,MAT,her-47d3,451539.1455,79019350.46,175
121,23.5,3,MAT,her-47d3,19594942.24,2274692866,116.0857143
121,24,3,MAT,her-47d3,60433988.51,7437802586,123.0731707
121,24.5,3,MAT,her-47d3,127084373.5,17131978739,134.8079096
121,25,3,MAT,her-47d3,95816761.74,13055718193,136.2571429
121,25.5,3,MAT,her-47d3,100800518.6,14565067699,144.4939759
121,26,3,MAT,her-47d3,43234828.64,6743603866,155.9761905
121,26.5,3,MAT,her-47d3,11124833.2,1749017255,157.2173913
121,27,3,MAT,her-47d3,9482322.056,1555100817,164
121,27.5,3,MAT,her-47d3,4277260.216,795570400.2,186
121,28,3,MAT,her-47d3,1934184.49,425520587.7,220
121,28.5,3,MAT,her-47d3,2804882.476,510488610.6,182
121,29,3,MAT,her-47d3,2369945.777,559307203.3,236
121,23,4,MAT,her-47d3,519985.1639,67598071.31,130
121,24,4,MAT,her-47d3,17687996.64,2122559597,120
121,24.5,4,MAT,her-47d3,17949770.27,2379421547,132.56
121,25,4,MAT,her-47d3,49277191.75,6639417183,134.7361111
121,25.5,4,MAT,her-47d3,52221955.4,7512067561,143.8488372
121,26,4,MAT,her-47d3,13896909.2,2152991526,154.9259259
121,26.5,4,MAT,her-47d3,13543275.2,2062447338,152.2857143
121,27,4,MAT,her-47d3,11740017.78,1957422196,166.7307692
121,27.5,4,MAT,her-47d3,475251.1351,83644199.78,176
121,28,4,MAT,her-47d3,22726667.75,4663802351,205.212766
121,28.5,4,MAT,her-47d3,9349608.252,1988194195,212.65
121,29,4,MAT,her-47d3,5687869.864,1244221533,218.75
121,29.5,4,MAT,her-47d3,2260968.758,535849595.5,237
121,25,5,MAT,her-47d3,26007406.76,3646512190,140.2105263
121,25.5,5,MAT,her-47d3,7894016.514,1201104974,152.1538462
121,26,5,MAT,her-47d3,57131737.84,9305782163,162.8828829
121,26.5,5,MAT,her-47d3,79324897.62,13286436662,167.4939024
121,27,5,MAT,her-47d3,48766227.71,8772502519,179.8888889
121,27.5,5,MAT,her-47d3,53703378.27,9677538864,180.2035398
121,28,5,MAT,her-47d3,36749505.3,7320888293,199.2105263
121,28.5,5,MAT,her-47d3,47215521.67,10275219469,217.6237624
121,29,5,MAT,her-47d3,46924926.37,11131161323,237.2121212
121,29.5,5,MAT,her-47d3,29844787.6,7550279069,252.9848485
121,30,5,MAT,her-47d3,30234029.72,7886500843,260.8484848
121,30.5,5,MAT,her-47d3,14550342.64,3949756648,271.4545455
121,31,5,MAT,her-47d3,5849560.804,1613643130,275.8571429
121,31.5,5,MAT,her-47d3,3068739.423,873275561.6,284.5714286
121,32,5,MAT,her-47d3,449473.4557,118211518.8,263
121,25.5,6,MAT,her-47d3,6679552.435,1008612418,151
121,26,6,MAT,her-47d3,11838107.84,1839539018,155.3913043
121,26.5,6,MAT,her-47d3,6771637.601,1104744306,163.1428571
121,27,6,MAT,her-47d3,18061565.82,3178384045,175.975
121,27.5,6,MAT,her-47d3,33267579.46,6404009045,192.5
121,28,6,MAT,her-47d3,19341844.9,3898832385,201.575
121,28.5,6,MAT,her-47d3,14491892.79,3188216414,220
121,29,6,MAT,her-47d3,21803501.14,5065996092,232.3478261
121,29.5,6,MAT,her-47d3,25322850.08,6316694515,249.4464286
121,30,6,MAT,her-47d3,23820750.69,6162244967,258.6923077
121,30.5,6,MAT,her-47d3,17195859.49,4697996995,273.2051282
121,31,6,MAT,her-47d3,11281295.84,3062245081,271.4444444
121,31.5,6,MAT,her-47d3,3068739.423,896510303,292.1428571
121,32,6,MAT,her-47d3,449473.4557,130347302.2,290
121,32.5,6,MAT,her-47d3,1275142.642,368941271.1,289.3333333
121,33,6,MAT,her-47d3,333503.6869,118060305.2,354
121,33.5,6,MAT,her-47d3,1003505.499,339184858.6,338
121,26.5,7,MAT,her-47d3,3385818.801,575589196.1,170
121,28,7,MAT,her-47d3,5802553.469,1085561045,187.0833333
121,28.5,7,MAT,her-47d3,1402441.238,284695571.3,203
121,29,7,MAT,her-47d3,7583826.485,1778407311,234.5
121,29.5,7,MAT,her-47d3,2713162.509,579260195.7,213.5
121,30,7,MAT,her-47d3,3206639.516,852966111.2,266
121,30.5,7,MAT,her-47d3,8818389.48,2358478266,267.45
121,31,7,MAT,her-47d3,5013909.26,1417265018,282.6666667
121,31.5,7,MAT,her-47d3,2191956.731,635667452,290
121,32,7,MAT,her-47d3,898946.9114,263840918.5,293.5
121,33.5,7,MAT,her-47d3,1003505.499,300549896.9,299.5
121,27.5,8,MAT,her-47d3,475251.1351,79842190.7,168
121,28.5,8,MAT,her-47d3,4674804.126,954595002.5,204.2
121,29,8,MAT,her-47d3,473989.1553,109017505.7,230
121,29.5,8,MAT,her-47d3,10852650.04,2702309859,249
121,30,8,MAT,her-47d3,4580913.594,1123698105,245.3
121,30.5,8,MAT,her-47d3,7936550.532,2179024041,274.5555556
121,31,8,MAT,her-47d3,2924780.402,851111097,291
121,31.5,8,MAT,her-47d3,3507130.77,1029342881,293.5
121,32,8,MAT,her-47d3,2696840.734,778488025.3,288.6666667
121,32.5,8,MAT,her-47d3,1275142.642,417821739.1,327.6666667
121,27,9,MAT,her-47d3,4515391.455,871470550.8,193
121,28,9,MAT,her-47d3,5802553.469,1144070126,197.1666667
121,28.5,9,MAT,her-47d3,4207323.713,765732915.8,182
121,29,9,MAT,her-47d3,947978.3106,202867358.5,214
121,29.5,9,MAT,her-47d3,904387.503,188112600.6,208
121,30,9,MAT,her-47d3,4122822.235,1063230045,257.8888889
121,30.5,9,MAT,her-47d3,440919.474,105820673.8,240
121,31,9,MAT,her-47d3,2089128.859,574510436.1,275
121,31.5,9,MAT,her-47d3,1753565.385,546235617.4,311.5
121,32,9,MAT,her-47d3,1797893.823,515546053.7,286.75
121,32.5,9,MAT,her-47d3,850095.0948,283931761.7,334
121,33,9,MAT,her-47d3,333503.6869,118393808.8,355
121,33.5,9,MAT,her-47d3,501752.7494,171599440.3,342
121,35.5,9,MAT,her-47d3,246990.8493,92868559.34,376
121,28.5,10,MAT,her-47d3,4207323.713,845672066.4,201
121,31,10,MAT,her-47d3,835651.5434,255709372.3,306
121,32,10,MAT,her-47d3,449473.4557,139336771.3,310
121,31.5,11,MAT,her-47d3,438391.3462,143792361.6,328
121,32.5,11,MAT,her-47d3,425047.5474,147916546.5,348
121,31.5,12,MAT,her-47d3,438391.3462,138531665.4,316
121,32,12,MAT,her-47d3,449473.4557,117312571.9,261
131,5,0,-,her-47d3,1436783.247,1005748.273,0.7
131,5.5,0,-,her-47d3,20833357.08,19109217.19,0.917241379
131,6,0,-,her-47d3,24425315.2,29741413.22,1.217647059
131,6.5,0,-,her-47d3,46283354.91,83310038.84,1.8
131,7,0,-,her-47d3,44167162.53,92300355.98,2.089795918
131,7.5,0,-,her-47d3,7367690.837,18208721.64,2.471428571
131,8,0,-,her-47d3,8226019.609,24369583.09,2.9625
131,8.5,0,-,her-47d3,3913099.593,15456743.39,3.95
131,7.5,0,IMM,her-47d3,44206145.02,115567493.4,2.614285714
131,8,0,IMM,her-47d3,31875825.98,101180041.2,3.174193548
131,8.5,0,IMM,her-47d3,7826199.186,29348246.95,3.75
131,9,0,IMM,her-47d3,8808372.334,41223182.52,4.68
131,9.5,0,IMM,her-47d3,2216433.071,12079560.24,5.45
131,10,0,IMM,her-47d3,3324649.607,22718438.98,6.833333333
131,10.5,0,IMM,her-47d3,2155174.871,17241398.97,8
131,11,0,IMM,her-47d3,8028722.51,74345970.44,9.26
131,11.5,0,IMM,her-47d3,2934824.695,33261346.54,11.33333333
131,12.5,1,IMM,her-47d3,2544999.783,39871663.26,15.66666667
131,13,1,IMM,her-47d3,5747132.989,92672519.44,16.125
131,13.5,1,IMM,her-47d3,31400396.66,604980975.7,19.26666667
131,14,1,IMM,her-47d3,18606343.05,388665832.6,20.88888889
131,14.5,1,IMM,her-47d3,40996215.32,949745654.9,23.16666667
131,15,1,IMM,her-47d3,15404209.84,396658403.5,25.75
131,15.5,1,IMM,her-47d3,24934872.05,752201973.5,30.16666667
131,16,1,IMM,her-47d3,9530662.206,295450528.4,31
131,16.5,1,IMM,her-47d3,718391.6236,27298881.7,38
131,18,1,IMM,her-47d3,718391.6236,31609231.44,44
131,18.5,1,IMM,her-47d3,989886.0572,47019587.72,47.5
131,19,1,IMM,her-47d3,1732300.6,88594802.12,51.14285714
131,19.5,1,IMM,her-47d3,3712072.715,206886186,55.73333333
131,20,1,IMM,her-47d3,11843596.86,724093008,61.13793103
131,20.5,1,IMM,her-47d3,3217129.686,209113429.6,65
131,21,1,IMM,her-47d3,3840635.075,249092617.7,64.85714286
131,21.5,1,IMM,her-47d3,247471.5143,18312892.06,74
131,20,2,IMM,her-47d3,408399.8917,23278793.83,57
131,20.5,2,IMM,her-47d3,742414.5429,46772116.2,63
131,21.5,2,IMM,her-47d3,989886.0572,77706055.49,78.5
131,22,2,IMM,her-47d3,742414.5429,60630521,81.66666667
131,20,1,MAT,her-47d3,408399.8917,25729193.18,63
131,20.5,1,MAT,her-47d3,247471.5143,16085648.43,65
131,21,1,MAT,her-47d3,548662.1536,40052337.21,73
131,22,1,MAT,her-47d3,247471.5143,19797721.14,80
131,21,2,MAT,her-47d3,3840635.075,272685090.3,71
131,21.5,2,MAT,her-47d3,494943.0286,35140955.03,71
131,23.5,2,MAT,her-47d3,247471.5143,25737037.49,104
131,23.5,3,MAT,her-47d3,494943.0286,50236717.4,101.5
151,13,1,IMM,her-47d3,4634628.707,65029634.05,14.03125
151,13.5,1,IMM,her-47d3,780576.2885,15611525.77,20
151,14,1,IMM,her-47d3,7134884.984,148048863.4,20.75
151,14.5,1,IMM,her-47d3,2757888.864,57915666.14,21
151,15,1,IMM,her-47d3,6262841.317,138519313.8,22.11764706
151,16.5,1,IMM,her-47d3,140309.6848,5191458.338,37
151,17.5,1,IMM,her-47d3,455485.4426,20269102.2,44.5
151,18.5,1,IMM,her-47d3,165088.4589,7428980.651,45
151,19,1,IMM,her-47d3,379483.1196,21251054.7,56
151,20,1,IMM,her-47d3,190744.6521,13542870.3,71
151,20.5,1,IMM,her-47d3,492301.419,35445702.17,72
151,19.5,2,IMM,her-47d3,124855.5701,5743356.225,46
151,21,2,IMM,her-3a22,134187.2866,8453799.056,63
151,28.5,5,IMM,her-3a22,109278.15,22292742.6,204
151,27,6,IMM,her-3a22,109751.0687,14706643.21,134
151,24,2,MAT,her-47d3,331144.8813,40399675.52,122
151,26,2,MAT,her-47d3,124739.9164,20831566.04,167
151,27,2,MAT,her-47d3,109751.0687,14267638.93,130
151,29,7,MAT,her-3a22,112588.5812,19703001.71,175
151,22,2,-,her-3a22,138579.838,10947807.2,79
151,26,4,-,her-3a22,124739.9164,17089368.55,137
151,12,1,IMM,her-3a22,139977.0148,1959678.207,14
151,12.5,1,IMM,her-3a22,2152878.153,30427344.56,14.13333333
151,13,1,IMM,her-3a22,2751810.795,39249511.86,14.26315789
151,13.5,1,IMM,her-3a22,6556840.823,129419548.6,19.73809524
151,14,1,IMM,her-3a22,9810466.853,209052130,21.30909091
151,14.5,1,IMM,her-3a22,6303745.974,152274863.7,24.15625
151,15,1,IMM,her-3a22,16025505.72,408005691.7,25.45977011
151,15.5,1,IMM,her-3a22,1749404.598,46456411,26.55555556
151,16,1,IMM,her-3a22,2155338.175,67713541,31.41666667
151,16.5,1,IMM,her-3a22,841858.1088,27220078.85,32.33333333
151,17,1,IMM,her-3a22,1343283.504,43368867.41,32.28571429
151,17.5,1,IMM,her-3a22,683228.1639,27556869.28,40.33333333
151,18,1,IMM,her-3a22,237217.1319,8777033.88,37
151,19.5,1,IMM,her-3a22,873988.9907,47195405.5,54
151,20,1,IMM,her-3a22,572233.9563,34715526.68,60.66666667
151,18,2,IMM,her-3a22,237217.1319,9014251.012,38
151,20,2,IMM,her-3a22,1525957.217,93846368.83,61.5
151,20.5,2,IMM,her-3a22,4266612.298,257473642.1,60.34615385
151,21,2,IMM,her-3a22,2012809.299,129490731.6,64.33333333
151,21.5,2,IMM,her-3a22,1998872.047,145456381.2,72.76923077
151,22,2,IMM,her-3a22,6651832.224,595338984,89.5
151,22.5,2,IMM,her-3a22,4027900.285,363014513.2,90.125
151,23,2,IMM,her-3a22,2662757.931,268091309.9,100.6818182
151,23.5,2,IMM,her-3a22,1201561.284,138299703.8,115.1
151,24.5,2,IMM,her-3a22,549244.57,68655571.25,125
151,25,2,IMM,her-3a22,891078.3048,129206354.2,145
151,21,3,IMM,her-3a22,1341872.866,86416612.57,64.4
151,21.5,3,IMM,her-3a22,2613909.599,208497730.4,79.76470588
151,22.5,3,IMM,her-3a22,1636334.491,131536118.7,80.38461538
151,23.5,3,IMM,her-3a22,1321717.412,111745199.4,84.54545455
151,24.5,3,IMM,her-3a22,109848.914,11094740.31,101
151,25,3,IMM,her-3a22,556923.9405,69615492.56,125
151,28.5,3,IMM,her-3a22,109278.15,20107179.6,184
151,23,4,IMM,her-3a22,363103.3542,29895509.5,82.33333333
151,25,4,IMM,her-3a22,111384.7881,13477559.36,121
